uniprot	cluster	cf_filename	complex_rmsd	1.0_aligned	1.0_comp	1.1_aligned	1.1_comp	1.2_aligned	1.2_comp	2.0_aligned	2.0_comp	2.1_aligned	2.1_comp	2.2_aligned	2.2_comp	2.3_aligned	2.3_comp	1_aligned	1_comp	2_aligned	2_comp
Q7KLV9	098	Q7KLV9_098_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	7.602	8.808	6.168	0	0	0	0	2.681	10.292	0	0	0	0	0	0	8.808	6.168	2.681	10.292
Q7KLV9	063	Q7KLV9_063_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	26.274	17.774	32.596	0	0	0	0	3.153	71.807	0	0	0	0	0	0	17.774	32.596	3.153	71.807
Q7KLV9	041	Q7KLV9_041_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	17.162	11.234	21.639	0	0	0	0	4.014	15.105	0	0	0	0	0	0	11.234	21.639	4.014	15.105
Q7KLV9	001	Q7KLV9_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	25.364	16.623	60.497	0	0	0	0	14.084	43.087	0	0	0	0	0	0	16.623	60.497	14.084	43.087
Q7KLV9	U10-003	Q7KLV9_U10-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	8.066	8.684	3.572	0	0	0	0	2.179	8.88	0	0	0	0	0	0	8.684	3.572	2.179	8.88
Q7KLV9	U100-001	Q7KLV9_U100-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	4.609	2.89	5.008	0	0	0	0	2.215	5.807	0	0	0	0	0	0	2.89	5.008	2.215	5.807
Q7KLV9	027	Q7KLV9_027_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	19.472	17.251	23.974	0	0	0	0	3.804	25.149	0	0	0	0	0	0	17.251	23.974	3.804	25.149
Q7KLV9	076	Q7KLV9_076_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	21.551	8.665	19.585	0	0	0	0	16.043	24.626	0	0	0	0	0	0	8.665	19.585	16.043	24.626
Q7KLV9	050	Q7KLV9_050_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	24.394	12.433	50.839	0	0	0	0	4.229	45.887	0	0	0	0	0	0	12.433	50.839	4.229	45.887
Q7KLV9	014	Q7KLV9_014_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	22.727	16.806	38.296	0	0	0	0	10.526	39.625	0	0	0	0	0	0	16.806	38.296	10.526	39.625
Q7KLV9	054	Q7KLV9_054_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	19.681	8.776	15.769	0	0	0	0	11.608	20.433	0	0	0	0	0	0	8.776	15.769	11.608	20.433
Q7KLV9	072	Q7KLV9_072_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	31.466	14.57	51.157	0	0	0	0	10.318	64.247	0	0	0	0	0	0	14.57	51.157	10.318	64.247
Q7KLV9	080	Q7KLV9_080_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	8.583	8.807	5.051	0	0	0	0	2.477	11.316	0	0	0	0	0	0	8.807	5.051	2.477	11.316
Q7KLV9	091	Q7KLV9_091_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	27.253	17.541	38.879	0	0	0	0	7.476	66.653	0	0	0	0	0	0	17.541	38.879	7.476	66.653
Q7KLV9	005	Q7KLV9_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	26.363	15.626	44.659	0	0	0	0	5.332	65.627	0	0	0	0	0	0	15.626	44.659	5.332	65.627
Q7KLV9	090	Q7KLV9_090_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	20.814	13.141	46.541	0	0	0	0	10.79	50.1	0	0	0	0	0	0	13.141	46.541	10.79	50.1
Q7KLV9	062	Q7KLV9_062_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	23.522	16.441	51.757	0	0	0	0	13.711	46.559	0	0	0	0	0	0	16.441	51.757	13.711	46.559
Q7KLV9	U100-009	Q7KLV9_U100-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	3.735	3.296	4.54	0	0	0	0	1.957	6.621	0	0	0	0	0	0	3.296	4.54	1.957	6.621
Q7KLV9	004	Q7KLV9_004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	27.609	11.286	40.206	0	0	0	0	14.14	73.128	0	0	0	0	0	0	11.286	40.206	14.14	73.128
Q7KLV9	011	Q7KLV9_011_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	20.984	12.603	36.371	0	0	0	0	11.265	17.887	0	0	0	0	0	0	12.603	36.371	11.265	17.887
Q7KLV9	073	Q7KLV9_073_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	16.998	11.199	26.31	0	0	0	0	9.01	30.212	0	0	0	0	0	0	11.199	26.31	9.01	30.212
Q7KLV9	018	Q7KLV9_018_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	10.797	8.512	4.284	0	0	0	0	3.125	9.539	0	0	0	0	0	0	8.512	4.284	3.125	9.539
Q7KLV9	058	Q7KLV9_058_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	27.618	18.29	37.681	0	0	0	0	2.939	65.609	0	0	0	0	0	0	18.29	37.681	2.939	65.609
Q7KLV9	009	Q7KLV9_009_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	11.709	9.291	12.607	0	0	0	0	3.368	20.318	0	0	0	0	0	0	9.291	12.607	3.368	20.318
Q7KLV9	049	Q7KLV9_049_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	34.798	21.36	63.407	0	0	0	0	18.967	82.435	0	0	0	0	0	0	21.36	63.407	18.967	82.435
Q7KLV9	066	Q7KLV9_066_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	27.502	17.387	45.939	0	0	0	0	7.648	60.865	0	0	0	0	0	0	17.387	45.939	7.648	60.865
Q7KLV9	U100-000	Q7KLV9_U100-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	9.46	8.78	3.901	0	0	0	0	2.183	9.406	0	0	0	0	0	0	8.78	3.901	2.183	9.406
Q7KLV9	040	Q7KLV9_040_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	24.093	9.134	29.181	0	0	0	0	7.115	44.527	0	0	0	0	0	0	9.134	29.181	7.115	44.527
Q7KLV9	037	Q7KLV9_037_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	27.325	11.405	47.373	0	0	0	0	11.759	91.118	0	0	0	0	0	0	11.405	47.373	11.759	91.118
Q7KLV9	U100-004	Q7KLV9_U100-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	5.297	3.655	3.55	0	0	0	0	1.816	4.454	0	0	0	0	0	0	3.655	3.55	1.816	4.454
Q7KLV9	077	Q7KLV9_077_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	19.13	12.72	16.965	0	0	0	0	7.436	27.069	0	0	0	0	0	0	12.72	16.965	7.436	27.069
Q7KLV9	051	Q7KLV9_051_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	18.592	10.982	25.486	0	0	0	0	3.058	33.056	0	0	0	0	0	0	10.982	25.486	3.058	33.056
Q7KLV9	033	Q7KLV9_033_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	23.879	8.118	50.803	0	0	0	0	6.81	44.764	0	0	0	0	0	0	8.118	50.803	6.81	44.764
Q7KLV9	081	Q7KLV9_081_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	14.454	8.551	7.134	0	0	0	0	6.415	8.974	0	0	0	0	0	0	8.551	7.134	6.415	8.974
Q7KLV9	022	Q7KLV9_022_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	6.583	4.333	4.87	0	0	0	0	2.628	6.854	0	0	0	0	0	0	4.333	4.87	2.628	6.854
Q7KLV9	U10-006	Q7KLV9_U10-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	7.257	8.353	5.612	0	0	0	0	2.974	9.98	0	0	0	0	0	0	8.353	5.612	2.974	9.98
Q7KLV9	U10-002	Q7KLV9_U10-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	8.719	9.953	5.175	0	0	0	0	2.301	12.491	0	0	0	0	0	0	9.953	5.175	2.301	12.491
Q7KLV9	055	Q7KLV9_055_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	27.708	8.902	54.96	0	0	0	0	18.003	54.571	0	0	0	0	0	0	8.902	54.96	18.003	54.571
Q7KLV9	085	Q7KLV9_085_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	14.189	8.812	13.244	0	0	0	0	5.078	21.01	0	0	0	0	0	0	8.812	13.244	5.078	21.01
Q7KLV9	015	Q7KLV9_015_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	32.478	13.876	40.553	0	0	0	0	15.687	77.449	0	0	0	0	0	0	13.876	40.553	15.687	77.449
Q7KLV9	044	Q7KLV9_044_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	26.285	8.717	32.571	0	0	0	0	3.721	71.244	0	0	0	0	0	0	8.717	32.571	3.721	71.244
Q7KLV9	094	Q7KLV9_094_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	9.276	10.256	18.197	0	0	0	0	2.906	12.969	0	0	0	0	0	0	10.256	18.197	2.906	12.969
Q7KLV9	026	Q7KLV9_026_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	7.938	8.647	4.552	0	0	0	0	3.08	8.777	0	0	0	0	0	0	8.647	4.552	3.08	8.777
Q7KLV9	000	Q7KLV9_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	3.775	3.758	3.293	0	0	0	0	1.868	5.739	0	0	0	0	0	0	3.758	3.293	1.868	5.739
Q7KLV9	088	Q7KLV9_088_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	24.079	20.542	23.337	0	0	0	0	10.645	42.04	0	0	0	0	0	0	20.542	23.337	10.645	42.04
Q7KLV9	029	Q7KLV9_029_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	15.632	9.149	15.152	0	0	0	0	10.869	14.355	0	0	0	0	0	0	9.149	15.152	10.869	14.355
Q7KLV9	096	Q7KLV9_096_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	21.376	10.035	25.204	0	0	0	0	10.671	43.893	0	0	0	0	0	0	10.035	25.204	10.671	43.893
Q7KLV9	064	Q7KLV9_064_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	13.354	12.288	24.676	0	0	0	0	3.29	35.822	0	0	0	0	0	0	12.288	24.676	3.29	35.822
Q7KLV9	060	Q7KLV9_060_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	29.848	11.142	52.018	0	0	0	0	13.477	65.248	0	0	0	0	0	0	11.142	52.018	13.477	65.248
Q7KLV9	053	Q7KLV9_053_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	20.772	12.754	49.816	0	0	0	0	3.55	58.685	0	0	0	0	0	0	12.754	49.816	3.55	58.685
Q7KLV9	U10-009	Q7KLV9_U10-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	17.52	8.798	5.244	0	0	0	0	3.621	9.581	0	0	0	0	0	0	8.798	5.244	3.621	9.581
Q7KLV9	035	Q7KLV9_035_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	12.404	12.165	14.023	0	0	0	0	2.709	25.188	0	0	0	0	0	0	12.165	14.023	2.709	25.188
Q7KLV9	006	Q7KLV9_006_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	19.845	9.146	18.803	0	0	0	0	10.797	20.22	0	0	0	0	0	0	9.146	18.803	10.797	20.22
Q7KLV9	042	Q7KLV9_042_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	17.399	22.459	23.08	0	0	0	0	2.137	27.035	0	0	0	0	0	0	22.459	23.08	2.137	27.035
Q7KLV9	U100-002	Q7KLV9_U100-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	6.044	3.84	4.783	0	0	0	0	2.302	6.13	0	0	0	0	0	0	3.84	4.783	2.302	6.13
Q7KLV9	U10-000	Q7KLV9_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	13.291	3.914	4.671	0	0	0	0	2.884	5.26	0	0	0	0	0	0	3.914	4.671	2.884	5.26
Q7KLV9	017	Q7KLV9_017_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	30.986	11.611	46.331	0	0	0	0	8.554	59.4	0	0	0	0	0	0	11.611	46.331	8.554	59.4
Q7KLV9	092	Q7KLV9_092_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	24.971	8.673	33.841	0	0	0	0	15.767	28.051	0	0	0	0	0	0	8.673	33.841	15.767	28.051
Q7KLV9	078	Q7KLV9_078_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	10.284	12.065	5.335	0	0	0	0	3.546	14.955	0	0	0	0	0	0	12.065	5.335	3.546	14.955
Q7KLV9	024	Q7KLV9_024_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	8.092	9.468	5.027	0	0	0	0	3.551	10.541	0	0	0	0	0	0	9.468	5.027	3.551	10.541
Q7KLV9	020	Q7KLV9_020_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	14.524	12.319	3.867	0	0	0	0	3.259	12.27	0	0	0	0	0	0	12.319	3.867	3.259	12.27
Q7KLV9	U10-004	Q7KLV9_U10-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	13.638	3.886	5.503	0	0	0	0	3.374	7.326	0	0	0	0	0	0	3.886	5.503	3.374	7.326
Q7KLV9	031	Q7KLV9_031_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	33.099	16.939	46.297	0	0	0	0	4.767	64.258	0	0	0	0	0	0	16.939	46.297	4.767	64.258
Q7KLV9	057	Q7KLV9_057_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	26.927	16.93	37.402	0	0	0	0	4.94	52.761	0	0	0	0	0	0	16.93	37.402	4.94	52.761
Q7KLV9	087	Q7KLV9_087_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	9.316	11.179	30.966	0	0	0	0	2.748	12.63	0	0	0	0	0	0	11.179	30.966	2.748	12.63
Q7KLV9	069	Q7KLV9_069_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	20.027	10.733	12.561	0	0	0	0	10.424	15.525	0	0	0	0	0	0	10.733	12.561	10.424	15.525
Q7KLV9	083	Q7KLV9_083_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	13.367	12.439	12.619	0	0	0	0	4.453	25.824	0	0	0	0	0	0	12.439	12.619	4.453	25.824
Q7KLV9	U100-006	Q7KLV9_U100-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	6.727	8.558	3.98	0	0	0	0	1.805	9.37	0	0	0	0	0	0	8.558	3.98	1.805	9.37
Q7KLV9	046	Q7KLV9_046_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	21.44	15.942	21.648	0	0	0	0	10.405	27.678	0	0	0	0	0	0	15.942	21.648	10.405	27.678
Q7KLV9	002	Q7KLV9_002_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	17.653	2.669	10.495	0	0	0	0	10.406	4.424	0	0	0	0	0	0	2.669	10.495	10.406	4.424
Q7KLV9	038	Q7KLV9_038_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	15.367	11.645	12.895	0	0	0	0	3.952	13.307	0	0	0	0	0	0	11.645	12.895	3.952	13.307
Q7KLV9	075	Q7KLV9_075_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	30.447	14.731	50.486	0	0	0	0	3.877	62.89	0	0	0	0	0	0	14.731	50.486	3.877	62.89
Q7KLV9	071	Q7KLV9_071_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	23.231	21.03	41.918	0	0	0	0	12.117	45.965	0	0	0	0	0	0	21.03	41.918	12.117	45.965
Q7KLV9	013	Q7KLV9_013_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	29.978	14.443	33.962	0	0	0	0	9.985	44.272	0	0	0	0	0	0	14.443	33.962	9.985	44.272
Q7KLV9	012	Q7KLV9_012_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	23.438	5.184	23.858	0	0	0	0	9.723	57.664	0	0	0	0	0	0	5.184	23.858	9.723	57.664
Q7KLV9	U10-005	Q7KLV9_U10-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	12.562	7.958	13.627	0	0	0	0	3.567	26.302	0	0	0	0	0	0	7.958	13.627	3.567	26.302
Q7KLV9	028	Q7KLV9_028_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	18.608	13.212	52.936	0	0	0	0	7.181	43.52	0	0	0	0	0	0	13.212	52.936	7.181	43.52
Q7KLV9	U10-001	Q7KLV9_U10-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	8.073	8.792	2.881	0	0	0	0	2.051	9.531	0	0	0	0	0	0	8.792	2.881	2.051	9.531
Q7KLV9	056	Q7KLV9_056_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	28.755	17.081	46.625	0	0	0	0	11.661	77.559	0	0	0	0	0	0	17.081	46.625	11.661	77.559
Q7KLV9	097	Q7KLV9_097_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	28.755	17.8	60.257	0	0	0	0	9.056	70.46	0	0	0	0	0	0	17.8	60.257	9.056	70.46
Q7KLV9	082	Q7KLV9_082_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	20.347	8.76	16.553	0	0	0	0	5.97	22.427	0	0	0	0	0	0	8.76	16.553	5.97	22.427
Q7KLV9	U10-008	Q7KLV9_U10-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	9.251	11.351	3.749	0	0	0	0	2.17	11.959	0	0	0	0	0	0	11.351	3.749	2.17	11.959
Q7KLV9	052	Q7KLV9_052_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	15.355	11.697	3.58	0	0	0	0	2.917	11.03	0	0	0	0	0	0	11.697	3.58	2.917	11.03
Q7KLV9	086	Q7KLV9_086_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	7.408	9.387	2.268	0	0	0	0	2.14	9.041	0	0	0	0	0	0	9.387	2.268	2.14	9.041
Q7KLV9	030	Q7KLV9_030_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	21.138	11.83	15.228	0	0	0	0	8.361	34.019	0	0	0	0	0	0	11.83	15.228	8.361	34.019
Q7KLV9	U100-007	Q7KLV9_U100-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	4.903	3.566	3.739	0	0	0	0	1.755	5.039	0	0	0	0	0	0	3.566	3.739	1.755	5.039
Q7KLV9	043	Q7KLV9_043_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	15.808	11.418	9.193	0	0	0	0	7.543	10.807	0	0	0	0	0	0	11.418	9.193	7.543	10.807
Q7KLV9	003	Q7KLV9_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	16.986	11.472	7.765	0	0	0	0	7.143	11.298	0	0	0	0	0	0	11.472	7.765	7.143	11.298
Q7KLV9	034	Q7KLV9_034_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	14.738	13.005	13.514	0	0	0	0	3.268	18.242	0	0	0	0	0	0	13.005	13.514	3.268	18.242
Q7KLV9	U100-003	Q7KLV9_U100-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	4.115	2.782	3.768	0	0	0	0	1.823	4.61	0	0	0	0	0	0	2.782	3.768	1.823	4.61
Q7KLV9	068	Q7KLV9_068_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	20.306	10.121	15.125	0	0	0	0	9.948	17.683	0	0	0	0	0	0	10.121	15.125	9.948	17.683
Q7KLV9	025	Q7KLV9_025_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	13.695	8.824	7.85	0	0	0	0	3.231	9.123	0	0	0	0	0	0	8.824	7.85	3.231	9.123
Q7KLV9	047	Q7KLV9_047_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	14.851	4.195	7.059	0	0	0	0	3.055	11.652	0	0	0	0	0	0	4.195	7.059	3.055	11.652
Q7KLV9	093	Q7KLV9_093_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	13.283	12.098	18.049	0	0	0	0	6.289	35.787	0	0	0	0	0	0	12.098	18.049	6.289	35.787
Q7KLV9	007	Q7KLV9_007_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	20.643	20.523	6.802	0	0	0	0	6.756	20.525	0	0	0	0	0	0	20.523	6.802	6.756	20.525
Q7KLV9	065	Q7KLV9_065_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	9.599	8.666	4.264	0	0	0	0	2.676	9.233	0	0	0	0	0	0	8.666	4.264	2.676	9.233
Q7KLV9	039	Q7KLV9_039_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	13.186	17.229	47.253	0	0	0	0	3.015	23.045	0	0	0	0	0	0	17.229	47.253	3.015	23.045
Q7KLV9	074	Q7KLV9_074_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	21.512	11.628	48.753	0	0	0	0	6.942	58.389	0	0	0	0	0	0	11.628	48.753	6.942	58.389
Q7KLV9	079	Q7KLV9_079_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	8.89	8.911	3.733	0	0	0	0	2.65	9.136	0	0	0	0	0	0	8.911	3.733	2.65	9.136
Q7KLV9	016	Q7KLV9_016_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	16.636	12.328	3.253	0	0	0	0	2.786	12.147	0	0	0	0	0	0	12.328	3.253	2.786	12.147
Q7KLV9	021	Q7KLV9_021_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	32.711	18.801	48.687	0	0	0	0	11.754	65.73	0	0	0	0	0	0	18.801	48.687	11.754	65.73
Q7KLV9	070	Q7KLV9_070_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	16.698	13.405	27.751	0	0	0	0	5.286	36.432	0	0	0	0	0	0	13.405	27.751	5.286	36.432
Q7KLV9	061	Q7KLV9_061_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	14.852	9.159	13.569	0	0	0	0	10.674	11.613	0	0	0	0	0	0	9.159	13.569	10.674	11.613
H2E7Q8	U10-003	H2E7Q8_U10-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	2.834	0	0	5.883	3.169	1.499	2.725	2.441	3.176	0	0	0	0	0	0	3.691	2.947	2.441	3.176
H2E7Q8	U10-007	H2E7Q8_U10-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	2.134	0	0	4.127	1.972	1.566	1.922	1.752	2.644	0	0	0	0	0	0	2.846	1.947	1.752	2.644
H2E7Q8	U100-008	H2E7Q8_U100-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	2.021	0	0	4.193	1.975	1.267	1.817	1.624	2.39	0	0	0	0	0	0	2.73	1.896	1.624	2.39
H2E7Q8	U100-001	H2E7Q8_U100-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	2.132	0	0	4.165	2.436	1.296	2.179	1.848	2.427	0	0	0	0	0	0	2.731	2.308	1.848	2.427
H2E7Q8	U100-005	H2E7Q8_U100-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	2.194	0	0	4.184	2.515	1.273	2.251	2.003	2.364	0	0	0	0	0	0	2.728	2.383	2.003	2.364
H2E7Q8	U10-002	H2E7Q8_U10-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	2.434	0	0	4.146	2.816	1.435	2.583	2.439	2.404	0	0	0	0	0	0	2.79	2.7	2.439	2.404
H2E7Q8	U100-009	H2E7Q8_U100-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	2.449	0	0	5.65	2.202	1.364	1.996	1.787	2.967	0	0	0	0	0	0	3.507	2.099	1.787	2.967
H2E7Q8	U10-006	H2E7Q8_U10-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	2.189	0	0	4.178	2.295	1.261	2.18	1.992	2.409	0	0	0	0	0	0	2.72	2.237	1.992	2.409
H2E7Q8	U100-004	H2E7Q8_U100-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1.968	0	0	0.812	2.753	1.524	2.466	2.279	1.647	0	0	0	0	0	0	1.168	2.61	2.279	1.647
H2E7Q8	U100-000	H2E7Q8_U100-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	2.037	0	0	4.227	2.095	1.284	1.901	1.617	2.431	0	0	0	0	0	0	2.756	1.998	1.617	2.431
H2E7Q8	U10-004	H2E7Q8_U10-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	2.724	0	0	5.889	2.449	1.677	2.486	2.066	3.413	0	0	0	0	0	0	3.783	2.468	2.066	3.413
H2E7Q8	U10-000	H2E7Q8_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	2.405	0	0	4.091	2.724	1.526	2.582	2.261	2.763	0	0	0	0	0	0	2.808	2.653	2.261	2.763
H2E7Q8	U100-006	H2E7Q8_U100-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	2.304	0	0	4.233	2.65	1.284	2.387	2.231	2.355	0	0	0	0	0	0	2.758	2.518	2.231	2.355
H2E7Q8	U10-009	H2E7Q8_U10-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	2.497	0	0	4.158	2.974	1.667	2.967	2.222	3.085	0	0	0	0	0	0	2.913	2.971	2.222	3.085
H2E7Q8	U100-002	H2E7Q8_U100-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	2.093	0	0	3.485	2.422	1.255	2.285	2.086	2.103	0	0	0	0	0	0	2.37	2.354	2.086	2.103
H2E7Q8	U100-007	H2E7Q8_U100-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	2.111	0	0	4.183	2.666	1.407	2.103	1.72	2.529	0	0	0	0	0	0	2.795	2.385	1.72	2.529
