uniprot	cluster	pdb	filename	region_1	region_2	conformation	state	chain	gt_len	gt_trim_len	pred_len	pred_trim_len	gt_perc	trim_perc
P28482	U100-000	7x4u	P28482_U100-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2887	2855	2914	2855	0.9889158295808798	0.98
P28482	003	7x4u	P28482_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2887	2855	2914	2855	0.9889158295808798	0.98
P28482	001	7x4u	P28482_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2887	2855	2914	2855	0.9889158295808798	0.98
P28482	004	7x4u	P28482_004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2887	2855	2914	2855	0.9889158295808798	0.98
P28482	008	7x4u	P28482_008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2887	2855	2914	2855	0.9889158295808798	0.98
P28482	005	7x4u	P28482_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2887	2855	2914	2855	0.9889158295808798	0.98
P28482	U10-000	7x4u	P28482_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2887	2855	2914	2855	0.9889158295808798	0.98
P28482	006	7xc1	P28482_006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2872	2857	2914	2857	0.9947771587743732	0.98
P28482	002	7xc1	P28482_002_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2872	2857	2914	2857	0.9947771587743732	0.98
P28482	009	7xc1	P28482_009_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2872	2857	2914	2857	0.9947771587743732	0.98
P28482	000	7xc1	P28482_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2872	2857	2914	2857	0.9947771587743732	0.98
P28482	007	7xc1	P28482_007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2872	2857	2914	2857	0.9947771587743732	0.98
P28482	U100-000	7xc1	P28482_U100-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2872	2857	2914	2857	0.9947771587743732	0.98
P28482	003	7xc1	P28482_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2872	2857	2914	2857	0.9947771587743732	0.98
P28482	001	7xc1	P28482_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2872	2857	2914	2857	0.9947771587743732	0.98
P28482	004	7xc1	P28482_004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2872	2857	2914	2857	0.9947771587743732	0.98
P28482	008	7xc1	P28482_008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2872	2857	2914	2857	0.9947771587743732	0.98
P28482	005	7xc1	P28482_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2872	2857	2914	2857	0.9947771587743732	0.98
P28482	U10-000	7xc1	P28482_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2872	2857	2914	2857	0.9947771587743732	0.98
P28482	006	8ao2	P28482_006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2805	2776	2914	2776	0.9896613190730837	0.953
P28482	002	8ao2	P28482_002_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2805	2776	2914	2776	0.9896613190730837	0.953
P28482	009	8ao2	P28482_009_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2805	2776	2914	2776	0.9896613190730837	0.953
P28482	000	8ao2	P28482_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2805	2776	2914	2776	0.9896613190730837	0.953
P28482	007	8ao2	P28482_007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2805	2776	2914	2776	0.9896613190730837	0.953
P28482	U100-000	8ao2	P28482_U100-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2805	2776	2914	2776	0.9896613190730837	0.953
P28482	003	8ao2	P28482_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2805	2776	2914	2776	0.9896613190730837	0.953
P28482	001	8ao2	P28482_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2805	2776	2914	2776	0.9896613190730837	0.953
P28482	004	8ao2	P28482_004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2805	2776	2914	2776	0.9896613190730837	0.953
P28482	008	8ao2	P28482_008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2805	2776	2914	2776	0.9896613190730837	0.953
P28482	005	8ao2	P28482_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2805	2776	2914	2776	0.9896613190730837	0.953
P28482	U10-000	8ao2	P28482_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2805	2776	2914	2776	0.9896613190730837	0.953
P28482	006	8ao3	P28482_006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2793	2754	2914	2754	0.9860365198711063	0.945
P28482	002	8ao3	P28482_002_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2793	2754	2914	2754	0.9860365198711063	0.945
P28482	009	8ao3	P28482_009_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2793	2754	2914	2754	0.9860365198711063	0.945
P28482	000	8ao3	P28482_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2793	2754	2914	2754	0.9860365198711063	0.945
P28482	007	8ao3	P28482_007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2793	2754	2914	2754	0.9860365198711063	0.945
P28482	U100-000	8ao3	P28482_U100-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2793	2754	2914	2754	0.9860365198711063	0.945
P28482	003	8ao3	P28482_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2793	2754	2914	2754	0.9860365198711063	0.945
P28482	001	8ao3	P28482_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2793	2754	2914	2754	0.9860365198711063	0.945
P28482	004	8ao3	P28482_004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2793	2754	2914	2754	0.9860365198711063	0.945
P28482	008	8ao3	P28482_008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2793	2754	2914	2754	0.9860365198711063	0.945
P28482	005	8ao3	P28482_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2793	2754	2914	2754	0.9860365198711063	0.945
P28482	U10-000	8ao3	P28482_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2793	2754	2914	2754	0.9860365198711063	0.945
P28482	006	8ao4	P28482_006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2792	2754	2914	2754	0.9863896848137536	0.945
P28482	002	8ao4	P28482_002_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2792	2754	2914	2754	0.9863896848137536	0.945
P28482	009	8ao4	P28482_009_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2792	2754	2914	2754	0.9863896848137536	0.945
P28482	000	8ao4	P28482_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2792	2754	2914	2754	0.9863896848137536	0.945
P28482	007	8ao4	P28482_007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2792	2754	2914	2754	0.9863896848137536	0.945
P28482	U100-000	8ao4	P28482_U100-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2792	2754	2914	2754	0.9863896848137536	0.945
P28482	003	8ao4	P28482_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2792	2754	2914	2754	0.9863896848137536	0.945
P28482	001	8ao4	P28482_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2792	2754	2914	2754	0.9863896848137536	0.945
P28482	004	8ao4	P28482_004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2792	2754	2914	2754	0.9863896848137536	0.945
P28482	008	8ao4	P28482_008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2792	2754	2914	2754	0.9863896848137536	0.945
P28482	005	8ao4	P28482_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2792	2754	2914	2754	0.9863896848137536	0.945
P28482	U10-000	8ao4	P28482_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2792	2754	2914	2754	0.9863896848137536	0.945
P28482	006	8ao5	P28482_006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2733	2695	2914	2695	0.9860958653494328	0.925
P28482	002	8ao5	P28482_002_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2733	2695	2914	2695	0.9860958653494328	0.925
P28482	009	8ao5	P28482_009_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2733	2695	2914	2695	0.9860958653494328	0.925
P28482	000	8ao5	P28482_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2733	2695	2914	2695	0.9860958653494328	0.925
P28482	007	8ao5	P28482_007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2733	2695	2914	2695	0.9860958653494328	0.925
P28482	U100-000	8ao5	P28482_U100-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2733	2695	2914	2695	0.9860958653494328	0.925
P28482	003	8ao5	P28482_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2733	2695	2914	2695	0.9860958653494328	0.925
P28482	001	8ao5	P28482_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2733	2695	2914	2695	0.9860958653494328	0.925
P28482	004	8ao5	P28482_004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2733	2695	2914	2695	0.9860958653494328	0.925
P28482	008	8ao5	P28482_008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2733	2695	2914	2695	0.9860958653494328	0.925
P28482	005	8ao5	P28482_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2733	2695	2914	2695	0.9860958653494328	0.925
P28482	U10-000	8ao5	P28482_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2733	2695	2914	2695	0.9860958653494328	0.925
P28482	006	8ao6	P28482_006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2774	2749	2914	2749	0.9909877433309301	0.943
P28482	002	8ao6	P28482_002_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2774	2749	2914	2749	0.9909877433309301	0.943
P28482	009	8ao6	P28482_009_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2774	2749	2914	2749	0.9909877433309301	0.943
P28482	000	8ao6	P28482_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2774	2749	2914	2749	0.9909877433309301	0.943
P28482	007	8ao6	P28482_007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2774	2749	2914	2749	0.9909877433309301	0.943
P28482	U100-000	8ao6	P28482_U100-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2774	2749	2914	2749	0.9909877433309301	0.943
P28482	003	8ao6	P28482_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2774	2749	2914	2749	0.9909877433309301	0.943
P28482	001	8ao6	P28482_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2774	2749	2914	2749	0.9909877433309301	0.943
P28482	004	8ao6	P28482_004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2774	2749	2914	2749	0.9909877433309301	0.943
P28482	008	8ao6	P28482_008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2774	2749	2914	2749	0.9909877433309301	0.943
P28482	005	8ao6	P28482_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2774	2749	2914	2749	0.9909877433309301	0.943
P28482	U10-000	8ao6	P28482_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2774	2749	2914	2749	0.9909877433309301	0.943
P28482	006	8ao7	P28482_006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2855	2824	2914	2824	0.9891418563922942	0.969
P28482	002	8ao7	P28482_002_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2855	2824	2914	2824	0.9891418563922942	0.969
P28482	009	8ao7	P28482_009_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2855	2824	2914	2824	0.9891418563922942	0.969
P28482	000	8ao7	P28482_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2855	2824	2914	2824	0.9891418563922942	0.969
P28482	007	8ao7	P28482_007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2855	2824	2914	2824	0.9891418563922942	0.969
P28482	U100-000	8ao7	P28482_U100-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2855	2824	2914	2824	0.9891418563922942	0.969
P28482	003	8ao7	P28482_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2855	2824	2914	2824	0.9891418563922942	0.969
P28482	001	8ao7	P28482_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2855	2824	2914	2824	0.9891418563922942	0.969
P28482	004	8ao7	P28482_004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2855	2824	2914	2824	0.9891418563922942	0.969
P28482	008	8ao7	P28482_008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2855	2824	2914	2824	0.9891418563922942	0.969
P28482	005	8ao7	P28482_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2855	2824	2914	2824	0.9891418563922942	0.969
P28482	U10-000	8ao7	P28482_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2855	2824	2914	2824	0.9891418563922942	0.969
P28482	006	8ao8	P28482_006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2814	2788	2914	2788	0.9907604832977968	0.957
P28482	002	8ao8	P28482_002_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2814	2788	2914	2788	0.9907604832977968	0.957
P28482	009	8ao8	P28482_009_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2814	2788	2914	2788	0.9907604832977968	0.957
P28482	000	8ao8	P28482_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2814	2788	2914	2788	0.9907604832977968	0.957
P28482	007	8ao8	P28482_007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2814	2788	2914	2788	0.9907604832977968	0.957
P28482	U100-000	8ao8	P28482_U100-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2814	2788	2914	2788	0.9907604832977968	0.957
P28482	003	8ao8	P28482_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2814	2788	2914	2788	0.9907604832977968	0.957
P28482	001	8ao8	P28482_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2814	2788	2914	2788	0.9907604832977968	0.957
P28482	004	8ao8	P28482_004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2814	2788	2914	2788	0.9907604832977968	0.957
P28482	008	8ao8	P28482_008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2814	2788	2914	2788	0.9907604832977968	0.957
P28482	005	8ao8	P28482_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2814	2788	2914	2788	0.9907604832977968	0.957
P28482	U10-000	8ao8	P28482_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2814	2788	2914	2788	0.9907604832977968	0.957
P28482	006	8ao9	P28482_006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2800	2755	2914	2755	0.9839285714285714	0.945
P28482	002	8ao9	P28482_002_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2800	2755	2914	2755	0.9839285714285714	0.945
P28482	009	8ao9	P28482_009_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2800	2755	2914	2755	0.9839285714285714	0.945
P28482	000	8ao9	P28482_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2800	2755	2914	2755	0.9839285714285714	0.945
P28482	007	8ao9	P28482_007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2800	2755	2914	2755	0.9839285714285714	0.945
P28482	U100-000	8ao9	P28482_U100-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2800	2755	2914	2755	0.9839285714285714	0.945
P28482	003	8ao9	P28482_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2800	2755	2914	2755	0.9839285714285714	0.945
P28482	001	8ao9	P28482_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2800	2755	2914	2755	0.9839285714285714	0.945
P28482	004	8ao9	P28482_004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2800	2755	2914	2755	0.9839285714285714	0.945
P28482	008	8ao9	P28482_008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2800	2755	2914	2755	0.9839285714285714	0.945
P28482	005	8ao9	P28482_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2800	2755	2914	2755	0.9839285714285714	0.945
P28482	U10-000	8ao9	P28482_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2800	2755	2914	2755	0.9839285714285714	0.945
P28482	006	8aoa	P28482_006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2851	2824	2914	2824	0.990529638723255	0.969
P28482	002	8aoa	P28482_002_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2851	2824	2914	2824	0.990529638723255	0.969
P28482	009	8aoa	P28482_009_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2851	2824	2914	2824	0.990529638723255	0.969
P28482	000	8aoa	P28482_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2851	2824	2914	2824	0.990529638723255	0.969
P28482	007	8aoa	P28482_007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2851	2824	2914	2824	0.990529638723255	0.969
P28482	U100-000	8aoa	P28482_U100-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2851	2824	2914	2824	0.990529638723255	0.969
P28482	003	8aoa	P28482_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2851	2824	2914	2824	0.990529638723255	0.969
P28482	001	8aoa	P28482_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2851	2824	2914	2824	0.990529638723255	0.969
P28482	004	8aoa	P28482_004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2851	2824	2914	2824	0.990529638723255	0.969
P28482	008	8aoa	P28482_008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2851	2824	2914	2824	0.990529638723255	0.969
P28482	005	8aoa	P28482_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2851	2824	2914	2824	0.990529638723255	0.969
P28482	U10-000	8aoa	P28482_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2851	2824	2914	2824	0.990529638723255	0.969
P28482	006	8aob	P28482_006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2646	2624	2914	2624	0.9916855631141346	0.9
P28482	002	8aob	P28482_002_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2646	2624	2914	2624	0.9916855631141346	0.9
P28482	009	8aob	P28482_009_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2646	2624	2914	2624	0.9916855631141346	0.9
P28482	000	8aob	P28482_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2646	2624	2914	2624	0.9916855631141346	0.9
P28482	007	8aob	P28482_007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2646	2624	2914	2624	0.9916855631141346	0.9
P28482	U100-000	8aob	P28482_U100-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2646	2624	2914	2624	0.9916855631141346	0.9
P28482	003	8aob	P28482_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2646	2624	2914	2624	0.9916855631141346	0.9
P28482	001	8aob	P28482_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2646	2624	2914	2624	0.9916855631141346	0.9
P28482	004	8aob	P28482_004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2646	2624	2914	2624	0.9916855631141346	0.9
P28482	008	8aob	P28482_008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2646	2624	2914	2624	0.9916855631141346	0.9
P28482	005	8aob	P28482_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	A	2646	2624	2914	2624	0.9916855631141346	0.9
