uniprot,state,conformation,cluster,filename,uniref,taxonId,lineage_score
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_UPI00187C0628,8177,13
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_A0A7L3W734,2478892,17
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_A0A8W8N8I0,29159,6
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_A0A4Z2GQE4,230148,13
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_A0A7K9XUW6,54359,17
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_A0A9D3MLK4,7936,13
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_A0A3B4EWF9,303518,13
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_UPI0007B91B31,48698,13
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_UPI0022354FD4,38775,19
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_A0A4W6CQ67,8187,13
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_UPI001C5A3DEE,,0
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_A0A671E2F2,59479,21
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_UPI001886363D,161584,13
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_A0A6P6MA01,7957,13
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_UPI001114AF49,10093,22
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_UPI00223D5470,109293,13
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_A0A3Q1D403,80972,13
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_A0A7J5ZZG3,219545,13
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_M3ZIJ2,8083,13
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_UPI001C09DA51,34773,13
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_A0A7K5HDV1,33598,17
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_A0A8C9LB80,9049,17
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_UPI001C2EF5E7,,0
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_A0A8C3KQF5,425635,17
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_A0A553R696,623744,13
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_A0A673T756,37032,21
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_A0A7K6ZU65,8806,17
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_UPI00092FD15F,94835,17
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_A0A3P8YNU4,8010,13
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_UPI0010A16552,10041,22
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_UPI0020CB2B58,7994,13
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_UPI00186ADD55,9337,19
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_A0A7L0S2E2,78217,17
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_A0A7L0E583,56311,17
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_A0A091QPM3,57421,17
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_UPI000D68E558,,0
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_A0A8B8B596,6565,6
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_A0A7K6RXI2,54386,17
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_UPI002303A251,884348,17
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_A0A2U9CLL3,52904,13
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_A0A4W2HBN0,,0
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_UPI0013F2C526,10117,22
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_A0A7J8J1E0,27622,21
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_A0A3Q7NPI7,9702,21
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_UPI0018E2985B,1047088,22
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_UPI0021E2834F,60746,22
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_A0A7L0U3R2,118183,17
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_A0A7K9E4T3,176943,17
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_UPI002013F44C,75352,13
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_UPI001C67D978,30410,17
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_A0A851BXA6,135972,17
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_A0A0P7V0K9,113540,13
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_UPI0004910CC3,9986,22
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_UPI001C670AF5,56313,17
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_UPI001D11F204,89462,21
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_UPI001CF65A29,8236,13
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_UPI000CEF9275,2587831,17
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_A0A3B4EXN0,303518,13
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_A0A2I4B7R1,52670,13
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_A0A9B0X0U4,185453,20
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_A0A6P8U056,8218,13
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_A0A6Q2Y769,8010,13
Q96BN8,Autoinhibited,Closed,U100-006,Q96BN8_U100-006.a3m,UniRef100_UPI000D53832C,9402,21
Q96BN8,Autoinhibited,Closed,017,Q96BN8_017.a3m,UniRef100_A0A8C7YQB2,183150,13
Q96BN8,Autoinhibited,Closed,017,Q96BN8_017.a3m,UniRef100_A0A3P9HJG2,8090,13
Q96BN8,Autoinhibited,Closed,017,Q96BN8_017.a3m,UniRef100_H2M840,8090,13
Q96BN8,Autoinhibited,Closed,017,Q96BN8_017.a3m,UniRef100_A0A834F404,30732,13
Q96BN8,Autoinhibited,Closed,017,Q96BN8_017.a3m,UniRef100_UPI000CF7FF0D,30732,13
Q96BN8,Autoinhibited,Closed,017,Q96BN8_017.a3m,UniRef100_A0A3P9KGH1,8090,13
Q96BN8,Autoinhibited,Closed,017,Q96BN8_017.a3m,UniRef100_A0A437C7F5,123683,13
Q96BN8,Autoinhibited,Closed,006,Q96BN8_006.a3m,UniRef100_A0A1S2ZTE9,9365,21
Q96BN8,Autoinhibited,Closed,006,Q96BN8_006.a3m,UniRef100_A0A1S3WCP6,9365,21
Q96BN8,Autoinhibited,Closed,U10-008,Q96BN8_U10-008.a3m,UniRef100_UPI0022423F3E,154827,13
Q96BN8,Autoinhibited,Closed,U10-008,Q96BN8_U10-008.a3m,UniRef100_A0A6P5M7Y0,38626,19
Q96BN8,Autoinhibited,Closed,U10-008,Q96BN8_U10-008.a3m,UniRef100_A0A4X1TR93,9823,21
Q96BN8,Autoinhibited,Closed,U10-008,Q96BN8_U10-008.a3m,UniRef100_A0A093K0D8,441894,17
Q96BN8,Autoinhibited,Closed,U10-008,Q96BN8_U10-008.a3m,UniRef100_A0A7J8J1E0,27622,21
Q96BN8,Autoinhibited,Closed,U10-008,Q96BN8_U10-008.a3m,UniRef100_A0A2R9AHG5,9597,29
Q96BN8,Autoinhibited,Closed,U10-008,Q96BN8_U10-008.a3m,UniRef100_UPI001C4B7516,8520,17
Q96BN8,Autoinhibited,Closed,U10-008,Q96BN8_U10-008.a3m,UniRef100_A0A7J5ZZG3,219545,13
Q96BN8,Autoinhibited,Closed,U10-008,Q96BN8_U10-008.a3m,UniRef100_A0A6J1UN67,8663,17
Q96BN8,Autoinhibited,Closed,U10-001,Q96BN8_U10-001.a3m,UniRef100_A0A3B4EXN0,303518,13
Q96BN8,Autoinhibited,Closed,U10-001,Q96BN8_U10-001.a3m,UniRef100_UPI000B4C8DF9,299123,17
Q96BN8,Autoinhibited,Closed,U10-001,Q96BN8_U10-001.a3m,UniRef100_UPI0015900367,,0
Q96BN8,Autoinhibited,Closed,U10-001,Q96BN8_U10-001.a3m,UniRef100_A0A7K9K6H7,667154,17
Q96BN8,Autoinhibited,Closed,U10-001,Q96BN8_U10-001.a3m,UniRef100_A0A093NUC1,9238,17
Q96BN8,Autoinhibited,Closed,U10-001,Q96BN8_U10-001.a3m,UniRef100_UPI0014908463,1203425,13
Q96BN8,Autoinhibited,Closed,U10-001,Q96BN8_U10-001.a3m,UniRef100_UPI0022A69F78,564181,22
Q96BN8,Autoinhibited,Closed,U10-001,Q96BN8_U10-001.a3m,UniRef100_A0A9D3SBC0,337641,13
Q96BN8,Autoinhibited,Closed,U10-005,Q96BN8_U10-005.a3m,UniRef100_UPI002152D8B2,100897,22
Q96BN8,Autoinhibited,Closed,U10-005,Q96BN8_U10-005.a3m,UniRef100_F6PM51,13616,19
Q96BN8,Autoinhibited,Closed,U10-005,Q96BN8_U10-005.a3m,UniRef100_A0A8C1W176,7962,13
Q96BN8,Autoinhibited,Closed,U10-005,Q96BN8_U10-005.a3m,UniRef100_UPI0022B1FAAD,558553,6
Q96BN8,Autoinhibited,Closed,U10-005,Q96BN8_U10-005.a3m,UniRef100_A0A2K6TLX7,39432,25
Q96BN8,Autoinhibited,Closed,U10-005,Q96BN8_U10-005.a3m,UniRef100_UPI001ADE517F,148594,17
Q96BN8,Autoinhibited,Closed,U10-005,Q96BN8_U10-005.a3m,UniRef100_UPI000B3DC722,8996,17
Q96BN8,Autoinhibited,Closed,U10-005,Q96BN8_U10-005.a3m,UniRef100_UPI001B7E04F7,7913,13
Q96BN8,Autoinhibited,Closed,U10-005,Q96BN8_U10-005.a3m,UniRef100_UPI000F65D978,6689,6
Q96BN8,Autoinhibited,Closed,004,Q96BN8_004.a3m,UniRef100_M7BS26,8469,17
Q96BN8,Autoinhibited,Closed,004,Q96BN8_004.a3m,UniRef100_UPI000CEF9275,2587831,17
Q96BN8,Autoinhibited,Closed,004,Q96BN8_004.a3m,UniRef100_UPI001CA977E5,27794,17
Q96BN8,Autoinhibited,Closed,004,Q96BN8_004.a3m,UniRef100_A0A8C8SY42,367368,17
Q96BN8,Autoinhibited,Closed,004,Q96BN8_004.a3m,UniRef100_UPI00193F28C5,260615,17
Q96BN8,Autoinhibited,Closed,004,Q96BN8_004.a3m,UniRef100_UPI0003C489DE,13735,17
Q96BN8,Autoinhibited,Closed,004,Q96BN8_004.a3m,UniRef100_K7FW34,13735,17
Q96BN8,Autoinhibited,Closed,004,Q96BN8_004.a3m,UniRef100_UPI0021CC3C30,286002,17
Q96BN8,Autoinhibited,Closed,004,Q96BN8_004.a3m,UniRef100_A0A8C0GDA6,106734,17
Q96BN8,Autoinhibited,Closed,009,Q96BN8_009.a3m,UniRef100_A0A6J1UN67,8663,17
Q96BN8,Autoinhibited,Closed,009,Q96BN8_009.a3m,UniRef100_A0A098M074,1550645,17
Q96BN8,Autoinhibited,Closed,009,Q96BN8_009.a3m,UniRef100_A0A6J1UFV2,8663,17
Q96BN8,Autoinhibited,Closed,009,Q96BN8_009.a3m,UniRef100_UPI001378D5AC,35005,17
Q96BN8,Autoinhibited,Closed,009,Q96BN8_009.a3m,UniRef100_A0A0B8RXR7,92519,17
Q96BN8,Autoinhibited,Closed,009,Q96BN8_009.a3m,UniRef100_UPI00044217DB,,0
Q96BN8,Autoinhibited,Closed,009,Q96BN8_009.a3m,UniRef100_UPI00077582EB,103944,17
Q96BN8,Autoinhibited,Closed,009,Q96BN8_009.a3m,UniRef100_UPI000D68E558,,0
Q96BN8,Autoinhibited,Closed,018,Q96BN8_018.a3m,UniRef100_W5K5M8,7994,13
Q96BN8,Autoinhibited,Closed,018,Q96BN8_018.a3m,UniRef100_UPI00186546D3,42526,13
Q96BN8,Autoinhibited,Closed,018,Q96BN8_018.a3m,UniRef100_UPI001890D79A,42514,13
Q96BN8,Autoinhibited,Closed,011,Q96BN8_011.a3m,UniRef100_UPI0022300118,9986,22
Q96BN8,Autoinhibited,Closed,011,Q96BN8_011.a3m,UniRef100_UPI0006B1E0FA,9823,21
Q96BN8,Autoinhibited,Closed,011,Q96BN8_011.a3m,UniRef100_UPI00211698DE,99487,20
Q96BN8,Autoinhibited,Closed,011,Q96BN8_011.a3m,UniRef100_A0A8B7I4G5,30608,23
Q96BN8,Autoinhibited,Closed,011,Q96BN8_011.a3m,UniRef100_A0A2Y9NPP7,9749,21
Q96BN8,Autoinhibited,Closed,011,Q96BN8_011.a3m,UniRef100_UPI000D53832C,9402,21
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_A0A2K5JXX6,336983,26
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_A0A2K6TLX7,39432,25
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_A0A8C0WVI7,51338,22
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_A0A8D2B0N1,55149,22
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_UPI001FB38C1D,30640,22
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_H0WYH2,30611,23
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_UPI0010A16552,10041,22
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_UPI002152D8B2,100897,22
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_UPI0004910CC3,9986,22
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_UPI00038BEE0C,79684,22
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_H0VKQ7,10141,22
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_UPI000697F8D7,34839,22
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_UPI00167FA0FE,38674,22
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_UPI0018E2985B,1047088,22
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_UPI000A34E362,10181,22
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_A0A4X1TR93,9823,21
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_A0A8C4MFV4,9793,21
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_A0A8C8ZZP2,1328070,23
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_A0A452FK61,9925,21
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_A0A8B7I7I9,30608,23
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_UPI002116FD8D,99487,20
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_UPI0021E2834F,60746,22
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_UPI0013F36E40,10117,22
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_A0A4W2HBN0,,0
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_A0A8I3RYD8,,0
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_UPI0020199719,214514,22
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_A0A8C6B045,9747,21
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_UPI0003F0D192,28737,20
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_UPI00189C69D9,27675,20
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_A0A671E2F2,59479,21
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_A0A3Q7NPI7,9702,21
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_A0A8C3VVU3,51154,21
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_L5L1A2,9402,21
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_UPI00057B906A,9838,21
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_A0A8B7AXQ7,1230840,20
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_UPI000E5597EA,9999,22
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_A0A7J8J1E0,27622,21
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_A0A6P4VX14,,0
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_UPI001386650C,36723,21
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_UPI001C5467C2,105255,22
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_UPI000328BBC9,,0
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_A0A8B7RRJ1,186990,21
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_G5AZ99,10181,22
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_A0A2R9AHG5,9597,29
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_A0A8C6RRW5,1026970,22
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_G1T2I2,9986,22
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_UPI00188E057F,50954,21
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_UPI00063F88B4,379532,23
Q96BN8,Autoinhibited,Closed,000,Q96BN8_000.a3m,UniRef100_A0A6P6CMK4,132908,21
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_UPI00234BF408,233779,16
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_A0A8C6UUY9,47308,13
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_UPI00146B6DF3,52239,13
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_A0A4W5M647,62062,13
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_UPI001454FB0E,885580,22
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_UPI0020B2BABA,42636,13
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_UPI002152D8B2,100897,22
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_A0A7L2V742,135165,17
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_A0A8C9LB80,9049,17
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_UPI00211881ED,7011,6
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_A0A7L4H578,8905,17
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_UPI002241F461,154827,13
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_UPI00217FA1D3,6465,6
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_UPI0021E24F14,84645,13
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_UPI00189C69D9,27675,20
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_UPI00234DDEBC,13013,13
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_UPI001386650C,36723,21
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_A0A668AAV7,586833,13
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_A0A913XGB7,2652724,5
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_UPI0015D0211E,8005,13
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_UPI000697F8D7,34839,22
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_A0A8C4RQR4,27687,13
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_A0A7K8R8G2,363769,17
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_UPI001446C6F7,310571,13
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_A0A8C8SY42,367368,17
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_A0A7J5XHN5,36200,13
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_G1T2I2,9986,22
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_UPI0007B7D621,307959,13
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_UPI00189F6BEE,27675,20
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_A0A7L0MX56,1118560,17
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_A0A091GWL3,175836,17
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_UPI00211085EF,109475,21
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_A0A7L4ICE0,33581,17
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_A0A8B7I4G5,30608,23
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_A0A3P9HJG2,8090,13
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_UPI0022300118,9986,22
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_A0A8C1W176,7962,13
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_UPI001FEDDB53,1234273,13
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_A0A8C3QXM9,181631,17
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_A0A7K8C7U1,156170,17
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_A0A7L0WIR9,81907,17
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_A0A2I0MW93,8932,17
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_UPI001CF65A29,8236,13
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_A0A6G1RLQ4,2861861,17
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_A0A7L3CWA0,227228,17
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_A0A8C6IQA8,13146,17
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_UPI000333C868,9371,20
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_A0A6P4VX14,,0
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_UPI000775A61F,103944,17
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_A0A850X0Z1,33601,17
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_UPI001864F345,118141,13
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_UPI001F0373E4,2897299,5
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_A0A852MQM5,357074,17
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_UPI0022A69F78,564181,22
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_A0A7L3W734,2478892,17
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_A0A5A9N576,1572043,13
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_UPI001E6855F7,9423,21
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_A0A3Q3LJX4,205130,13
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_A0A8C9S587,113540,13
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_A0A9B0X0U4,185453,20
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_UPI0009E544BD,48498,5
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_A0A437C7F5,123683,13
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_UPI001863FA14,42526,13
Q96BN8,Autoinhibited,Closed,U100-000,Q96BN8_U100-000.a3m,UniRef100_A0A3B3YV66,48701,13
