uniprot	region_1	region_2	mean_pae_1_1	mean_pae_1_2	mean_pae_2_2	af_filename	cluster	cf_filename	complex_mean_plddt	r1_mean_plddt	r2_mean_plddt
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	389	Q9RET4_389_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	46.793	61.564	33.256
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	436	Q9RET4_436_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	44.027	52.289	34.028
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	327	Q9RET4_327_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	43.045	49.961	31.952
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	183	Q9RET4_183_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	45.214	44.733	39.439
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	218	Q9RET4_218_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	49.81	68.514	37.212
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	211	Q9RET4_211_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	53.94	78.038	39.202
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	363	Q9RET4_363_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	52.708	76.139	36.681
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	450	Q9RET4_450_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	48.277	64.196	37.775
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	249	Q9RET4_249_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	44.262	44.089	40.082
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	445	Q9RET4_445_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	44.708	43.765	38.287
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	354	Q9RET4_354_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	43.932	44.688	36.051
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	314	Q9RET4_314_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	47.255	51.364	37.168
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	164	Q9RET4_164_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	44.964	56.318	33.756
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	290	Q9RET4_290_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	42.275	49.209	33.004
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	U10-004	Q9RET4_U10-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	83.642	91.505	85.971
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	068	Q9RET4_068_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	72.403	74.964	69.6
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	187	Q9RET4_187_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	45.974	52.095	38.782
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	323	Q9RET4_323_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	42.784	53.669	33.016
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	345	Q9RET4_345_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	46.683	47.187	41.578
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	454	Q9RET4_454_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	46.378	56.762	36.284
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	215	Q9RET4_215_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	49.539	61.3	36.528
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	093	Q9RET4_093_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	58.102	79.977	43.396
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	395	Q9RET4_395_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	47.15	63.899	33.016
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	419	Q9RET4_419_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	56.616	85.303	39.163
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	251	Q9RET4_251_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	60.712	81.207	52.421
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	175	Q9RET4_175_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	67.639	74.288	74.825
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	U100-005	Q9RET4_U100-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	88.149	94.47	92.492
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	061	Q9RET4_061_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	50.253	71.73	34.807
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	237	Q9RET4_237_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	52.601	81.965	36.182
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	319	Q9RET4_319_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	44.792	44.93	39.256
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	070	Q9RET4_070_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	56.217	56.087	47.175
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	384	Q9RET4_384_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	46.911	48.959	42.084
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	120	Q9RET4_120_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	70.275	88.827	62.502
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	262	Q9RET4_262_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	45.513	52.523	37.426
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	043	Q9RET4_043_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	58.353	80.65	42.244
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	U100-008	Q9RET4_U100-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	88.994	94.254	94.104
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	171	Q9RET4_171_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	46.902	55.157	38.344
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	288	Q9RET4_288_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	45.436	47.292	42.847
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	308	Q9RET4_308_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	53.455	75.584	37.053
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	281	Q9RET4_281_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	43.889	51.23	35.713
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	273	Q9RET4_273_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	45.171	45.942	39.25
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	065	Q9RET4_065_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	52.713	73.077	43.731
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	432	Q9RET4_432_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	41.808	45.16	35.476
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	086	Q9RET4_086_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	57.327	80.145	43.025
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	310	Q9RET4_310_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	66.222	81.37	56.214
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	016	Q9RET4_016_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	51.03	59.752	44.055
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	196	Q9RET4_196_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	49.891	61.467	40.001
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	332	Q9RET4_332_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	51.469	69.756	37.936
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	423	Q9RET4_423_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	51.32	54.575	48.299
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	226	Q9RET4_226_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	43.189	49.418	33.793
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	052	Q9RET4_052_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	54.799	56.188	42.784
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	266	Q9RET4_266_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	46.46	45.832	41.336
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	350	Q9RET4_350_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	51.359	78.604	34.768
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	240	Q9RET4_240_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	46.397	50.483	39.856
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	146	Q9RET4_146_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	55.454	82.496	36.848
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	039	Q9RET4_039_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	42.709	45.402	34.832
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	034	Q9RET4_034_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	49.371	68.799	35.055
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	401	Q9RET4_401_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	44.017	53.618	33.166
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	079	Q9RET4_079_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	46.411	62.808	33.241
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	376	Q9RET4_376_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	45.372	52.09	37.349
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	082	Q9RET4_082_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	77.485	81.437	82.411
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	408	Q9RET4_408_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	43.811	51.4	35.879
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	204	Q9RET4_204_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	48.682	60.868	39.059
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	102	Q9RET4_102_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	42.471	51.316	34.064
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	367	Q9RET4_367_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	42.336	46.752	33.275
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	157	Q9RET4_157_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	43.811	53.739	33.36
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	025	Q9RET4_025_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	54.583	72.743	39.449
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	410	Q9RET4_410_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	70.657	80.608	74.609
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	301	Q9RET4_301_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	50.425	48.199	48.212
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	007	Q9RET4_007_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	44.367	48.615	37.27
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	309	Q9RET4_309_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	51.935	66.197	42.187
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	399	Q9RET4_399_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	43.654	51.186	34.533
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	130	Q9RET4_130_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	45.916	55.701	36.82
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	349	Q9RET4_349_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	50.945	60.44	39.296
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	042	Q9RET4_042_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	44.68	54.949	32.878
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	156	Q9RET4_156_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	47.916	55.492	38.413
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	411	Q9RET4_411_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	66.854	78.485	61.645
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	300	Q9RET4_300_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	44.508	55.418	33.513
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	006	Q9RET4_006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	51.766	66.807	37.881
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	186	Q9RET4_186_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	59.14	84.938	43.804
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	128	Q9RET4_128_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	52.591	77.27	35.296
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	147	Q9RET4_147_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	42.725	52.183	34.159
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	017	Q9RET4_017_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	44.195	53.902	34.267
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	311	Q9RET4_311_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	41.428	45.233	34.223
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	165	Q9RET4_165_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	49.039	52.651	40.96
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	263	Q9RET4_263_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	46.48	52.203	39.361
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	107	Q9RET4_107_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	45.91	58.486	35.807
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	385	Q9RET4_385_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	43.918	49.437	34.386
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	071	Q9RET4_071_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	44.041	40.955	38.481
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	355	Q9RET4_355_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	42.913	45.228	35.675
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	078	Q9RET4_078_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	41.695	47.752	34.133
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	197	Q9RET4_197_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	46.779	59.72	35.511
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	035	Q9RET4_035_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	79.833	83.442	85.14
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	U10-005	Q9RET4_U10-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	82.823	93.467	84.134
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	333	Q9RET4_333_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	53.353	69.714	39.496
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	U10-001	Q9RET4_U10-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	83.821	92.783	87.063
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	444	Q9RET4_444_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	47.7	49.543	41.298
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	248	Q9RET4_248_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	46.107	46.261	39.813
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	409	Q9RET4_409_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	46.213	53.801	37.321
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	388	Q9RET4_388_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	45.725	55.618	38.957
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	455	Q9RET4_455_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	42.057	46.414	35.173
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	092	Q9RET4_092_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	47.027	50.753	38.372
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	214	Q9RET4_214_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	46.042	51.215	39.799
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	112	Q9RET4_112_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	52.266	70.677	40.045
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	433	Q9RET4_433_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	47.385	53.683	39.84
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	024	Q9RET4_024_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	48.19	53.346	39.839
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	298	Q9RET4_298_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	47.313	44.366	41.332
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	103	Q9RET4_103_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	52.179	67.309	39.373
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	377	Q9RET4_377_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	52.776	81.795	33.601
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	227	Q9RET4_227_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	44.173	55.666	34.444
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	241	Q9RET4_241_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	48.97	55.455	42.437
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	400	Q9RET4_400_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	52.573	69.647	40.225
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	046	Q9RET4_046_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	41.619	47.746	31.915
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	394	Q9RET4_394_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	50.37	53.668	42.535
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	415	Q9RET4_415_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	46.939	58.462	38.137
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	289	Q9RET4_289_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	56.532	78.88	44.414
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	236	Q9RET4_236_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	50.744	65.88	37.294
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	069	Q9RET4_069_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	49.777	66.608	38.04
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	280	Q9RET4_280_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	56.1	80.004	41.716
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	272	Q9RET4_272_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	48.62	65.976	37.108
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	322	Q9RET4_322_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	44.624	49.122	36.666
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	139	Q9RET4_139_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	46.981	53.424	37.543
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	344	Q9RET4_344_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	53.146	75.395	35.713
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	U100-009	Q9RET4_U100-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	88.499	93.667	92.839
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	426	Q9RET4_426_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	42.47	43.744	36.302
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	053	Q9RET4_053_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	54.662	85.553	35.581
Q9RET4	61-237	332-601	4.83	19.787	3.206	AF-Q9RET4-F1-model_v4.cif	291	Q9RET4_291_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	43.451	50.084	34.148
