gene_name	uniprot	protein_length	region_1	region_2	pdb	chain	af_filename	gt_fn	label_offset	gt_len	gt_trim_len	pred_len	pred_trim_len	gt_perc	trim_perc
FLNB	O75369	2602.0	2091-2185	2188-2280	4b7l	A	F-O75369-F1-model_v3.cif	4b7l.cif	0	5357	2617	19584	2617	0.4885196938585029	0.134
FLNB	O75369	2602.0	2091-2185	2188-2280	5dcp	A	F-O75369-F1-model_v3.cif	5dcp.cif	-1736	1207	1207	19584	1207	1.0	0.062
CAMKK2	Q96RR4	588.0	472-477	165-446	2zv2	A	F-Q96RR4-F1-model_v3.cif	2zv2.cif	-150	2066	2065	4537	2065	0.9995159728944821	0.455
CAMKK2	Q96RR4	588.0	472-477	165-446	5uy6	A	F-Q96RR4-F1-model_v3.cif	5uy6.cif	-158	4500	2229	4537	2229	0.49533333333333335	0.491
CAMKK2	Q96RR4	588.0	472-477	165-446	5uyj	A	F-Q96RR4-F1-model_v3.cif	5uyj.cif	-158	4450	2209	4537	2209	0.4964044943820225	0.487
CAMKK2	Q96RR4	588.0	472-477	165-446	5vt1	A	F-Q96RR4-F1-model_v3.cif	5vt1.cif	-158	4164	2088	4537	2088	0.5014409221902018	0.46
CAMKK2	Q96RR4	588.0	472-477	165-446	5yv8	A	F-Q96RR4-F1-model_v3.cif	5yv8.cif	-150	2094	2084	4537	2084	0.9952244508118434	0.459
CAMKK2	Q96RR4	588.0	472-477	165-446	5yv9	A	F-Q96RR4-F1-model_v3.cif	5yv9.cif	-150	2094	2084	4537	2084	0.9952244508118434	0.459
CAMKK2	Q96RR4	588.0	472-477	165-446	5yva	A	F-Q96RR4-F1-model_v3.cif	5yva.cif	-150	2094	2084	4537	2084	0.9952244508118434	0.459
CAMKK2	Q96RR4	588.0	472-477	165-446	5yvb	A	F-Q96RR4-F1-model_v3.cif	5yvb.cif	-150	2094	2084	4537	2084	0.9952244508118434	0.459
CAMKK2	Q96RR4	588.0	472-477	165-446	5yvc	A	F-Q96RR4-F1-model_v3.cif	5yvc.cif	-150	2094	2084	4537	2084	0.9952244508118434	0.459
CAMKK2	Q96RR4	588.0	472-477	165-446	6bku	A	F-Q96RR4-F1-model_v3.cif	6bku.cif	-158	2081	2067	4537	2067	0.9932724651609803	0.456
CAMKK2	Q96RR4	588.0	472-477	165-446	6ble	A	F-Q96RR4-F1-model_v3.cif	6ble.cif	-158	2076	2048	4537	2048	0.9865125240847784	0.451
CAMKK2	Q96RR4	588.0	472-477	165-446	6bql	A	F-Q96RR4-F1-model_v3.cif	6bql.cif	-158	2174	2160	4537	2160	0.9935602575896965	0.476
CAMKK2	Q96RR4	588.0	472-477	165-446	6bqp	A	F-Q96RR4-F1-model_v3.cif	6bqp.cif	-158	2034	2026	4537	2026	0.9960668633235005	0.447
CAMKK2	Q96RR4	588.0	472-477	165-446	6bqq	A	F-Q96RR4-F1-model_v3.cif	6bqq.cif	-158	2114	2100	4537	2100	0.9933774834437086	0.463
CAMKK2	Q96RR4	588.0	472-477	165-446	6brc	A	F-Q96RR4-F1-model_v3.cif	6brc.cif	-158	1985	1974	4537	1974	0.9944584382871536	0.435
CAMKK2	Q96RR4	588.0	472-477	165-446	6cmj	A	F-Q96RR4-F1-model_v3.cif	6cmj.cif	-129	2294	543	4537	543	0.23670444638186575	0.12
CAMKK2	Q96RR4	588.0	472-477	165-446	6ef5	E	F-Q96RR4-F1-model_v3.cif	6ef5.cif	0	51	6	4537	6	0.11764705882352941	0.001
CAMKK2	Q96RR4	588.0	472-477	165-446	6fel	E	F-Q96RR4-F1-model_v3.cif	6fel.cif	-507	41	31	4537	31	0.7560975609756098	0.007
CAMKK2	Q96RR4	588.0	472-477	165-446	6y4k	C	F-Q96RR4-F1-model_v3.cif	6y4k.cif	-96	61	51	4537	51	0.8360655737704918	0.011
CAMKK2	Q96RR4	588.0	472-477	165-446	6y6b	C	F-Q96RR4-F1-model_v3.cif	6y6b.cif	-96	54	44	4537	44	0.8148148148148148	0.01
CAMKK2	Q96RR4	588.0	472-477	165-446	6y8a	B	F-Q96RR4-F1-model_v3.cif	6y8a.cif	-507	51	41	4537	41	0.803921568627451	0.009
CAMKK2	Q96RR4	588.0	472-477	165-446	8tuc	A	F-Q96RR4-F1-model_v3.cif	8tuc.cif	-158	2241	2217	4537	2217	0.9892904953145917	0.489
BIRC2	Q13490	618.0	453-543	571-606	1qbh	A	F-Q13490-F1-model_v3.cif	1qbh.cif	-262	31880	805	4895	805	0.025250941028858217	0.164
BIRC2	Q13490	618.0	453-543	571-606	2l9m	A	F-Q13490-F1-model_v3.cif	2l9m.cif	-430	42940	1035	4895	1035	0.024103400093153236	0.211
BIRC2	Q13490	618.0	453-543	571-606	3d9t	A	F-Q13490-F1-model_v3.cif	3d9t.cif	-255	758	741	4895	741	0.9775725593667546	0.151
BIRC2	Q13490	618.0	453-543	571-606	3d9u	A	F-Q13490-F1-model_v3.cif	3d9u.cif	-255	749	749	4895	749	1.0	0.153
BIRC2	Q13490	618.0	453-543	571-606	3m1d	A	F-Q13490-F1-model_v3.cif	3m1d.cif	-34	626	621	4895	621	0.9920127795527156	0.127
BIRC2	Q13490	618.0	453-543	571-606	3mup	A	F-Q13490-F1-model_v3.cif	3mup.cif	-249	828	828	4895	828	1.0	0.169
BIRC2	Q13490	618.0	453-543	571-606	3oz1	A	F-Q13490-F1-model_v3.cif	3oz1.cif	-249	845	845	4895	845	1.0	0.173
BIRC2	Q13490	618.0	453-543	571-606	3t6p	A	F-Q13490-F1-model_v3.cif	3t6p.cif	-273	2658	1849	4895	1849	0.6956358164033107	0.378
BIRC2	Q13490	618.0	453-543	571-606	3uw4	A	F-Q13490-F1-model_v3.cif	3uw4.cif	-262	711	625	4895	625	0.8790436005625879	0.128
BIRC2	Q13490	618.0	453-543	571-606	4eb9	A	F-Q13490-F1-model_v3.cif	4eb9.cif	-249	842	834	4895	834	0.9904988123515439	0.17
BIRC2	Q13490	618.0	453-543	571-606	4hy4	A	F-Q13490-F1-model_v3.cif	4hy4.cif	-237	784	755	4895	755	0.9630102040816326	0.154
BIRC2	Q13490	618.0	453-543	571-606	4hy5	A	F-Q13490-F1-model_v3.cif	4hy5.cif	-235	780	35	4895	35	0.04487179487179487	0.007
BIRC2	Q13490	618.0	453-543	571-606	4kmn	A	F-Q13490-F1-model_v3.cif	4kmn.cif	-256	1596	803	4895	803	0.5031328320802005	0.164
BIRC2	Q13490	618.0	453-543	571-606	4lge	A	F-Q13490-F1-model_v3.cif	4lge.cif	-237	773	755	4895	755	0.9767141009055628	0.154
BIRC2	Q13490	618.0	453-543	571-606	4lgu	A	F-Q13490-F1-model_v3.cif	4lgu.cif	-216	741	25	4895	25	0.033738191632928474	0.005
BIRC2	Q13490	618.0	453-543	571-606	4mti	A	F-Q13490-F1-model_v3.cif	4mti.cif	-237	781	761	4895	761	0.9743918053777209	0.155
BIRC2	Q13490	618.0	453-543	571-606	4mu7	A	F-Q13490-F1-model_v3.cif	4mu7.cif	-237	769	741	4895	741	0.9635890767230169	0.151
BIRC2	Q13490	618.0	453-543	571-606	5m6n	A	F-Q13490-F1-model_v3.cif	5m6n.cif	-245	845	799	4895	799	0.9455621301775148	0.163
BIRC2	Q13490	618.0	453-543	571-606	6exw	A	F-Q13490-F1-model_v3.cif	6exw.cif	-249	803	803	4895	803	1.0	0.164
BIRC2	Q13490	618.0	453-543	571-606	6hpr	A	F-Q13490-F1-model_v3.cif	6hpr.cif	-553	456	452	4895	452	0.9912280701754386	0.092
BIRC2	Q13490	618.0	453-543	571-606	6w74	A	F-Q13490-F1-model_v3.cif	6w74.cif	-253	684	684	4895	684	1.0	0.14
BIRC2	Q13490	618.0	453-543	571-606	6w7o	C	F-Q13490-F1-model_v3.cif	6w7o.cif	-253	734	724	4895	724	0.9863760217983651	0.148
BIRC2	Q13490	618.0	453-543	571-606	6w8i	D	F-Q13490-F1-model_v3.cif	6w8i.cif	-253	727	727	4895	727	1.0	0.149
BIRC2	Q13490	618.0	453-543	571-606	7qgj	A	F-Q13490-F1-model_v3.cif	7qgj.cif	-173	647	629	4895	629	0.9721792890262752	0.128
BIRC2	Q13490	618.0	453-543	571-606	7trl	A	F-Q13490-F1-model_v3.cif	7trl.cif	-252	744	702	4895	702	0.9435483870967742	0.143
BIRC2	Q13490	618.0	453-543	571-606	7trm	A	F-Q13490-F1-model_v3.cif	7trm.cif	-252	714	694	4895	694	0.9719887955182073	0.142
BIRC2	Q13490	618.0	453-543	571-606	8dsf	A	F-Q13490-F1-model_v3.cif	8dsf.cif	-253	745	745	4895	745	1.0	0.152
BIRC2	Q13490	618.0	453-543	571-606	8dso	B	F-Q13490-F1-model_v3.cif	8dso.cif	-253	713	713	4895	713	1.0	0.146
FLNA	P21333	2647.0	2142-2235	2236-2325	2aav	A	F-P21333-F1-model_v3.cif	2aav.cif	-1857	27700	19	19758	19	0.0006859205776173286	0.001
FLNA	P21333	2647.0	2142-2235	2236-2325	2bp3	A	F-P21333-F1-model_v3.cif	2bp3.cif	-1859	657	652	19758	652	0.9923896499238964	0.033
FLNA	P21333	2647.0	2142-2235	2236-2325	2brq	A	F-P21333-F1-model_v3.cif	2brq.cif	-2232	685	684	19758	684	0.9985401459854014	0.035
FLNA	P21333	2647.0	2142-2235	2236-2325	2j3s	A	F-P21333-F1-model_v3.cif	2j3s.cif	-2041	2021	2013	19758	2013	0.9960415635823849	0.102
FLNA	P21333	2647.0	2142-2235	2236-2325	2jf1	A	F-P21333-F1-model_v3.cif	2jf1.cif	-2232	634	634	19758	634	1.0	0.032
FLNA	P21333	2647.0	2142-2235	2236-2325	2k3t	A	F-P21333-F1-model_v3.cif	2k3t.cif	-2423	27800	686	19758	686	0.024676258992805754	0.035
FLNA	P21333	2647.0	2142-2235	2236-2325	2k7p	A	F-P21333-F1-model_v3.cif	2k7p.cif	-1768	111080	1387	19758	1387	0.012486496218941304	0.07
FLNA	P21333	2647.0	2142-2235	2236-2325	2k7q	A	F-P21333-F1-model_v3.cif	2k7q.cif	-1950	56940	1413	19758	1413	0.02481559536354057	0.072
FLNA	P21333	2647.0	2142-2235	2236-2325	2mtp	A	F-P21333-F1-model_v3.cif	2mtp.cif	-2235	26640	688	19758	688	0.025825825825825825	0.035
FLNA	P21333	2647.0	2142-2235	2236-2325	2w0p	A	F-P21333-F1-model_v3.cif	2w0p.cif	-2235	688	678	19758	678	0.9854651162790697	0.034
FLNA	P21333	2647.0	2142-2235	2236-2325	2wfn	A	F-P21333-F1-model_v3.cif	2wfn.cif	0	1823	1823	19758	1823	1.0	0.092
FLNA	P21333	2647.0	2142-2235	2236-2325	3cnk	A	F-P21333-F1-model_v3.cif	3cnk.cif	-2558	682	672	19758	672	0.9853372434017595	0.034
FLNA	P21333	2647.0	2142-2235	2236-2325	3hoc	A	F-P21333-F1-model_v3.cif	3hoc.cif	3	1717	1708	19758	1708	0.9947582993593477	0.086
FLNA	P21333	2647.0	2142-2235	2236-2325	3hop	A	F-P21333-F1-model_v3.cif	3hop.cif	3	1787	1777	19758	1777	0.9944040290990487	0.09
FLNA	P21333	2647.0	2142-2235	2236-2325	3hor	A	F-P21333-F1-model_v3.cif	3hor.cif	3	1667	1667	19758	1667	1.0	0.084
FLNA	P21333	2647.0	2142-2235	2236-2325	3isw	A	F-P21333-F1-model_v3.cif	3isw.cif	-2230	678	678	19758	678	1.0	0.034
FLNA	P21333	2647.0	2142-2235	2236-2325	3rgh	A	F-P21333-F1-model_v3.cif	3rgh.cif	-1152	721	687	19758	687	0.9528432732316228	0.035
FLNA	P21333	2647.0	2142-2235	2236-2325	4m9p	A	F-P21333-F1-model_v3.cif	4m9p.cif	-475	2173	2162	19758	2162	0.9949378739070409	0.109
FLNA	P21333	2647.0	2142-2235	2236-2325	4p3w	A	F-P21333-F1-model_v3.cif	4p3w.cif	-2147	1269	1269	19758	1269	1.0	0.064
FLNA	P21333	2647.0	2142-2235	2236-2325	5xr1	A	F-P21333-F1-model_v3.cif	5xr1.cif	-2186	30360	80	19758	80	0.002635046113306983	0.004
FLNA	P21333	2647.0	2142-2235	2236-2325	6d8c	A	F-P21333-F1-model_v3.cif	6d8c.cif	28	2012	985	19758	985	0.48956262425447317	0.05
FLNA	P21333	2647.0	2142-2235	2236-2325	6ew1	A	F-P21333-F1-model_v3.cif	6ew1.cif	-475	2165	2142	19758	2142	0.9893764434180139	0.108
FLNA	P21333	2647.0	2142-2235	2236-2325	7sc4	A	F-P21333-F1-model_v3.cif	7sc4.cif	-2235	845	686	19758	686	0.8118343195266272	0.035
FLNA	P21333	2647.0	2142-2235	2236-2325	7sft	A	F-P21333-F1-model_v3.cif	7sft.cif	-2235	26880	688	19758	688	0.025595238095238095	0.035
CSF1R	P07333	972.0	542-574	582-910	2i0v	A	F-P07333-F1-model_v3.cif	2i0v.cif	-534	2401	1125	7607	1125	0.46855476884631403	0.148
CSF1R	P07333	972.0	542-574	582-910	2i0y	A	F-P07333-F1-model_v3.cif	2i0y.cif	-534	2286	1010	7607	1010	0.44181977252843396	0.133
CSF1R	P07333	972.0	542-574	582-910	2i1m	A	F-P07333-F1-model_v3.cif	2i1m.cif	-534	2469	1095	7607	1095	0.44349939246658565	0.144
CSF1R	P07333	972.0	542-574	582-910	2ogv	A	F-P07333-F1-model_v3.cif	2ogv.cif	-542	2468	1127	7607	1127	0.456645056726094	0.148
CSF1R	P07333	972.0	542-574	582-910	3bea	A	F-P07333-F1-model_v3.cif	3bea.cif	-534	2461	1108	7607	1108	0.4502234863876473	0.146
CSF1R	P07333	972.0	542-574	582-910	3dpk	A	F-P07333-F1-model_v3.cif	3dpk.cif	-534	4419	989	7607	989	0.22380629101606697	0.13
CSF1R	P07333	972.0	542-574	582-910	3krj	A	F-P07333-F1-model_v3.cif	3krj.cif	-534	4795	1119	7607	1119	0.23336809176225234	0.147
CSF1R	P07333	972.0	542-574	582-910	3krl	A	F-P07333-F1-model_v3.cif	3krl.cif	-534	4476	973	7607	973	0.21738159070598748	0.128
CSF1R	P07333	972.0	542-574	582-910	3lcd	A	F-P07333-F1-model_v3.cif	3lcd.cif	-534	2255	1005	7607	1005	0.44567627494456763	0.132
CSF1R	P07333	972.0	542-574	582-910	3lco	A	F-P07333-F1-model_v3.cif	3lco.cif	-549	2255	1017	7607	1017	0.45099778270509977	0.134
CSF1R	P07333	972.0	542-574	582-910	4dkd	C	F-P07333-F1-model_v3.cif	4dkd.cif	-16	2108	2108	7607	2108	1.0	0.277
CSF1R	P07333	972.0	542-574	582-910	4hw7	A	F-P07333-F1-model_v3.cif	4hw7.cif	-530	2262	984	7607	984	0.4350132625994695	0.129
CSF1R	P07333	972.0	542-574	582-910	4liq	A	F-P07333-F1-model_v3.cif	4liq.cif	2	3671	3671	7607	3671	1.0	0.483
CSF1R	P07333	972.0	542-574	582-910	4r7h	A	F-P07333-F1-model_v3.cif	4r7h.cif	-530	2428	1141	7607	1141	0.4699341021416804	0.15
CSF1R	P07333	972.0	542-574	582-910	4r7i	A	F-P07333-F1-model_v3.cif	4r7i.cif	-538	2269	121	7607	121	0.05332745702952843	0.016
CSF1R	P07333	972.0	542-574	582-910	4wrl	A	F-P07333-F1-model_v3.cif	4wrl.cif	-19	2074	2065	7607	2065	0.9956605593056895	0.271
CSF1R	P07333	972.0	542-574	582-910	4wrm	A	F-P07333-F1-model_v3.cif	4wrm.cif	-19	3422	3422	7607	3422	1.0	0.45
CSF1R	P07333	972.0	542-574	582-910	6ig8	A	F-P07333-F1-model_v3.cif	6ig8.cif	-549	2482	1080	7607	1080	0.43513295729250606	0.142
CSF1R	P07333	972.0	542-574	582-910	6n33	A	F-P07333-F1-model_v3.cif	6n33.cif	-530	2285	998	7607	998	0.43676148796498904	0.131
CSF1R	P07333	972.0	542-574	582-910	6t2w	A	F-P07333-F1-model_v3.cif	6t2w.cif	-541	2387	1120	7607	1120	0.46920821114369504	0.147
CSF1R	P07333	972.0	542-574	582-910	6wxj	A	F-P07333-F1-model_v3.cif	6wxj.cif	-537	2221	991	7607	991	0.44619540747411074	0.13
CSF1R	P07333	972.0	542-574	582-910	7mfc	A	F-P07333-F1-model_v3.cif	7mfc.cif	-530	2157	925	7607	925	0.4288363467779323	0.122
CSF1R	P07333	972.0	542-574	582-910	7tnh	A	F-P07333-F1-model_v3.cif	7tnh.cif	-531	2078	887	7607	887	0.42685274302213666	0.117
CSF1R	P07333	972.0	542-574	582-910	8cgc	A	F-P07333-F1-model_v3.cif	8cgc.cif	-530	2545	1151	7607	1151	0.45225933202357566	0.151
CSF1R	P07333	972.0	542-574	582-910	8jot	A	F-P07333-F1-model_v3.cif	8jot.cif	-530	2370	1126	7607	1126	0.4751054852320675	0.148
CSF1R	P07333	972.0	542-574	582-910	8w1l	A	F-P07333-F1-model_v3.cif	8w1l.cif	-536	2132	905	7607	905	0.424484052532833	0.119
PRKAR1A	P00514	380.0	1-101	137-380	1ne4	A	F-P00514-F1-model_v3.cif	1ne4.cif	-93	2096	134	3017	134	0.06393129770992366	0.044
PRKAR1A	P00514	380.0	1-101	137-380	1ne6	A	F-P00514-F1-model_v3.cif	1ne6.cif	-93	2097	138	3017	138	0.06580829756795423	0.046
PRKAR1A	P00514	380.0	1-101	137-380	1rgs	A	F-P00514-F1-model_v3.cif	1rgs.cif	-91	2015	129	3017	129	0.06401985111662531	0.043
PRKAR1A	P00514	380.0	1-101	137-380	1rl3	A	F-P00514-F1-model_v3.cif	1rl3.cif	-91	1991	127	3017	127	0.06378704168759418	0.042
PRKAR1A	P00514	380.0	1-101	137-380	2ezw	A	F-P00514-F1-model_v3.cif	2ezw.cif	-11	15282	17	3017	17	0.0011124198403350348	0.006
PRKAR1A	P00514	380.0	1-101	137-380	2qcs	B	F-P00514-F1-model_v3.cif	2qcs.cif	-90	2296	2282	3017	2282	0.9939024390243902	0.756
PRKAR1A	P00514	380.0	1-101	137-380	3fhi	B	F-P00514-F1-model_v3.cif	3fhi.cif	-91	1147	1147	3017	1147	1.0	0.38
PRKAR1A	P00514	380.0	1-101	137-380	3iia	A	F-P00514-F1-model_v3.cif	3iia.cif	-91	1059	1058	3017	1058	0.9990557129367328	0.351
PRKAR1A	P00514	380.0	1-101	137-380	3im3	A	F-P00514-F1-model_v3.cif	3im3.cif	-12	428	419	3017	419	0.9789719626168224	0.139
PRKAR1A	P00514	380.0	1-101	137-380	3im4	A	F-P00514-F1-model_v3.cif	3im4.cif	-12	414	411	3017	411	0.9927536231884058	0.136
PRKAR1A	P00514	380.0	1-101	137-380	3plq	A	F-P00514-F1-model_v3.cif	3plq.cif	-91	990	990	3017	990	1.0	0.328
PRKAR1A	P00514	380.0	1-101	137-380	3pna	A	F-P00514-F1-model_v3.cif	3pna.cif	-91	1016	1001	3017	1001	0.985236220472441	0.332
PRKAR1A	P00514	380.0	1-101	137-380	3pvb	B	F-P00514-F1-model_v3.cif	3pvb.cif	-84	1218	1217	3017	1217	0.9991789819376026	0.403
PRKAR1A	P00514	380.0	1-101	137-380	4jv4	A	F-P00514-F1-model_v3.cif	4jv4.cif	-91	1965	118	3017	118	0.06005089058524173	0.039
PRKAR1A	P00514	380.0	1-101	137-380	4mx3	A	F-P00514-F1-model_v3.cif	4mx3.cif	-1	2073	2073	3017	2073	1.0	0.687
PRKAR1A	P00514	380.0	1-101	137-380	4x6r	B	F-P00514-F1-model_v3.cif	4x6r.cif	-90	2306	2285	3017	2285	0.9908933217692975	0.757
PRKAR1A	P00514	380.0	1-101	137-380	5hvz	A	F-P00514-F1-model_v3.cif	5hvz.cif	-12	406	405	3017	405	0.9975369458128078	0.134
PRKAR1A	P00514	380.0	1-101	137-380	5jr7	B	F-P00514-F1-model_v3.cif	5jr7.cif	-91	2079	2079	3017	2079	1.0	0.689
PRKAR1A	P00514	380.0	1-101	137-380	6byr	B	F-P00514-F1-model_v3.cif	6byr.cif	-1	2286	2286	3017	2286	1.0	0.758
PRKAR1A	P00514	380.0	1-101	137-380	6bys	B	F-P00514-F1-model_v3.cif	6bys.cif	-1	2286	2286	3017	2286	1.0	0.758
PRKAR1A	P00514	380.0	1-101	137-380	6no7	B	F-P00514-F1-model_v3.cif	6no7.cif	0	2259	2259	3017	2259	1.0	0.749
PRKAR1A	P00514	380.0	1-101	137-380	7lz4	A	F-P00514-F1-model_v3.cif	7lz4.cif	-108	2100	2091	3017	2091	0.9957142857142857	0.693
MLKL	Q8NB16	471.0	133-150	1-124	2msv	A	F-Q8NB16-F1-model_v3.cif	2msv.cif	12	50960	1248	3821	1248	0.024489795918367346	0.327
MLKL	Q8NB16	471.0	133-150	1-124	4m67	A	F-Q8NB16-F1-model_v3.cif	4m67.cif	-178	2128	2128	3821	2128	1.0	0.557
MLKL	Q8NB16	471.0	133-150	1-124	4mwi	A	F-Q8NB16-F1-model_v3.cif	4mwi.cif	-177	2173	2145	3821	2145	0.9871145881270134	0.561
MLKL	Q8NB16	471.0	133-150	1-124	5knj	A	F-Q8NB16-F1-model_v3.cif	5knj.cif	-188	1965	1965	3821	1965	1.0	0.514
MLKL	Q8NB16	471.0	133-150	1-124	5ko1	A	F-Q8NB16-F1-model_v3.cif	5ko1.cif	-188	2155	2130	3821	2130	0.988399071925754	0.557
MLKL	Q8NB16	471.0	133-150	1-124	6bwk	A	F-Q8NB16-F1-model_v3.cif	6bwk.cif	-184	1960	1960	3821	1960	1.0	0.513
MLKL	Q8NB16	471.0	133-150	1-124	6d74	A	F-Q8NB16-F1-model_v3.cif	6d74.cif	1	51500	1273	3821	1273	0.024718446601941748	0.333
MLKL	Q8NB16	471.0	133-150	1-124	6lk5	A	F-Q8NB16-F1-model_v3.cif	6lk5.cif	0	2138	2138	3821	2138	1.0	0.56
MLKL	Q8NB16	471.0	133-150	1-124	6lk6	A	F-Q8NB16-F1-model_v3.cif	6lk6.cif	-178	2138	2138	3821	2138	1.0	0.56
MLKL	Q8NB16	471.0	133-150	1-124	6o5z	A	F-Q8NB16-F1-model_v3.cif	6o5z.cif	-184	2184	2184	3821	2184	1.0	0.572
MLKL	Q8NB16	471.0	133-150	1-124	6ux8	A	F-Q8NB16-F1-model_v3.cif	6ux8.cif	4	1191	1186	3821	1186	0.9958018471872376	0.31
MLKL	Q8NB16	471.0	133-150	1-124	6zle	A	F-Q8NB16-F1-model_v3.cif	6zle.cif	3	51280	1248	3821	1248	0.024336973478939157	0.327
MLKL	Q8NB16	471.0	133-150	1-124	6zpr	A	F-Q8NB16-F1-model_v3.cif	6zpr.cif	3	51260	1248	3821	1248	0.024346468981662116	0.327
MLKL	Q8NB16	471.0	133-150	1-124	6zvo	A	F-Q8NB16-F1-model_v3.cif	6zvo.cif	3	1230	1169	3821	1169	0.9504065040650407	0.306
MLKL	Q8NB16	471.0	133-150	1-124	6zz1	A	F-Q8NB16-F1-model_v3.cif	6zz1.cif	3	1175	1156	3821	1156	0.9838297872340426	0.303
MLKL	Q8NB16	471.0	133-150	1-124	7jw7	A	F-Q8NB16-F1-model_v3.cif	7jw7.cif	-184	2069	2069	3821	2069	1.0	0.541
MLKL	Q8NB16	471.0	133-150	1-124	7jxu	A	F-Q8NB16-F1-model_v3.cif	7jxu.cif	-184	2256	2256	3821	2256	1.0	0.59
MLKL	Q8NB16	471.0	133-150	1-124	7mon	A	F-Q8NB16-F1-model_v3.cif	7mon.cif	-184	2144	2144	3821	2144	1.0	0.561
MLKL	Q8NB16	471.0	133-150	1-124	7nm2	A	F-Q8NB16-F1-model_v3.cif	7nm2.cif	3	51280	1248	3821	1248	0.024336973478939157	0.327
MLKL	Q8NB16	471.0	133-150	1-124	7nm4	A	F-Q8NB16-F1-model_v3.cif	7nm4.cif	3	51280	1248	3821	1248	0.024336973478939157	0.327
MLKL	Q8NB16	471.0	133-150	1-124	7nm5	A	F-Q8NB16-F1-model_v3.cif	7nm5.cif	3	51280	1248	3821	1248	0.024336973478939157	0.327
MLKL	Q8NB16	471.0	133-150	1-124	8slz	A	F-Q8NB16-F1-model_v3.cif	8slz.cif	-184	2099	2099	3821	2099	1.0	0.549
ETS1	P14921	441.0	280-330	335-415	1gvj	A	F-P14921-F1-model_v3.cif	1gvj.cif	-295	1162	1154	3550	1154	0.9931153184165232	0.325
ETS1	P14921	441.0	280-330	335-415	2nny	C	F-P14921-F1-model_v3.cif	2nny.cif	-270	1059	1047	3550	1047	0.9886685552407932	0.295
ETS1	P14921	441.0	280-330	335-415	2stt	C	F-P14921-F1-model_v3.cif	2stt.cif	-319	39850	796	3550	796	0.01997490589711418	0.224
ETS1	P14921	441.0	280-330	335-415	2stw	C	F-P14921-F1-model_v3.cif	2stw.cif	-319	1594	796	3550	796	0.4993726474278545	0.224
ETS1	P14921	441.0	280-330	335-415	3mfk	A	F-P14921-F1-model_v3.cif	3mfk.cif	-279	1130	1130	3550	1130	1.0	0.318
ETS1	P14921	441.0	280-330	335-415	3ri4	A	F-P14921-F1-model_v3.cif	3ri4.cif	-278	1117	1117	3550	1117	1.0	0.315
ETS1	P14921	441.0	280-330	335-415	3wts	C	F-P14921-F1-model_v3.cif	3wts.cif	-275	967	967	3550	967	1.0	0.272
ETS1	P14921	441.0	280-330	335-415	3wtt	C	F-P14921-F1-model_v3.cif	3wtt.cif	-275	967	967	3550	967	1.0	0.272
ETS1	P14921	441.0	280-330	335-415	3wtu	C	F-P14921-F1-model_v3.cif	3wtu.cif	-275	967	967	3550	967	1.0	0.272
ETS1	P14921	441.0	280-330	335-415	3wtv	C	F-P14921-F1-model_v3.cif	3wtv.cif	-275	967	967	3550	967	1.0	0.272
ETS1	P14921	441.0	280-330	335-415	3wtw	C	F-P14921-F1-model_v3.cif	3wtw.cif	-275	967	967	3550	967	1.0	0.272
ETS1	P14921	441.0	280-330	335-415	3wtx	C	F-P14921-F1-model_v3.cif	3wtx.cif	-275	873	873	3550	873	1.0	0.246
ETS1	P14921	441.0	280-330	335-415	3wty	C	F-P14921-F1-model_v3.cif	3wty.cif	-275	970	963	3550	963	0.9927835051546392	0.271
ETS1	P14921	441.0	280-330	335-415	3wtz	A	F-P14921-F1-model_v3.cif	3wtz.cif	-275	1104	1104	3550	1104	1.0	0.311
ETS1	P14921	441.0	280-330	335-415	3wu0	A	F-P14921-F1-model_v3.cif	3wu0.cif	-275	1144	1144	3550	1144	1.0	0.322
ETS1	P14921	441.0	280-330	335-415	3wu1	B	F-P14921-F1-model_v3.cif	3wu1.cif	-332	884	884	3550	884	1.0	0.249
ETS1	P14921	441.0	280-330	335-415	4l0y	B	F-P14921-F1-model_v3.cif	4l0y.cif	-295	880	880	3550	880	1.0	0.248
ETS1	P14921	441.0	280-330	335-415	4l0z	B	F-P14921-F1-model_v3.cif	4l0z.cif	-295	851	851	3550	851	1.0	0.24
ETS1	P14921	441.0	280-330	335-415	4l18	B	F-P14921-F1-model_v3.cif	4l18.cif	-295	897	897	3550	897	1.0	0.253
ETS1	P14921	441.0	280-330	335-415	4lg0	B	F-P14921-F1-model_v3.cif	4lg0.cif	-328	892	892	3550	892	1.0	0.251
ETS1	P14921	441.0	280-330	335-415	5zmc	C	F-P14921-F1-model_v3.cif	5zmc.cif	-330	890	890	3550	890	1.0	0.251
PRKAA1	P54645	559.0	313-335	27-279	2v8q	A	F-P54645-F1-model_v3.cif	2v8q.cif	-391	842	29	4497	29	0.0344418052256532	0.006
PRKAA1	P54645	559.0	313-335	27-279	2v92	A	F-P54645-F1-model_v3.cif	2v92.cif	-391	842	29	4497	29	0.0344418052256532	0.006
PRKAA1	P54645	559.0	313-335	27-279	2v9j	A	F-P54645-F1-model_v3.cif	2v9j.cif	-391	843	29	4497	29	0.03440094899169632	0.006
PRKAA1	P54645	559.0	313-335	27-279	2y8l	A	F-P54645-F1-model_v3.cif	2y8l.cif	-388	855	793	4497	793	0.927485380116959	0.176
