Gene_name	Uniprot_ID	Protein_length	region_1	region_2	region_1_len	region_2_len	PDB ID	PDB Length	Resolution	Model	Label_chain	Entity_id	Auth_chain	PDB residues in region_1	PDB residues in region_2	Percent residues in region_1	Percent residues in region_2	Auth_offset	Conformation
ETV6	P97360	485	426-435	335-416	10	82	2lf7	106		15	A	1	A	10	82	100	100	0	
ETV6	P97360	485	426-435	335-416	10	82	2lf7	106		16	A	1	A	10	82	100	100	0	
ETV6	P97360	485	426-435	335-416	10	82	2lf7	106		17	A	1	A	10	82	100	100	0	
ETV6	P97360	485	426-435	335-416	10	82	2lf7	106		18	A	1	A	10	82	100	100	0	
ETV6	P97360	485	426-435	335-416	10	82	2lf7	106		19	A	1	A	10	82	100	100	0	
PPP3CB	P16298	524	417-423,474-496	22-357	30	336	4or9	598	2.23	0	A	1	A	25	336	83.3333333333333	100	0	
OTUD7B	Q6GQQ9	843	187-193	194-365	7	172	5lrv	294	2.8	0	A	1	A	7	150	100	87.2093023255814	0	
OTUD7B	Q6GQQ9	843	187-193	194-365	7	172	5lru	370	2.2	0	A	1	A	7	147	100	85.4651162790698	0	
MAP2K4	P45985	399	109-136	102-108,137-367	28	238	3alo	318	2.6	0	A	1	A	28	232	100	97.4789915966386	0	
CRK	Q04929	305	225-297	133-193	73	61	2l3s	163		0	A	1	A	73	59	100	96.7213114754098	0	
CRK	Q04929	305	225-297	133-193	73	61	2l3s	163		1	A	1	A	73	59	100	96.7213114754098	0	
CRK	Q04929	305	225-297	133-193	73	61	2l3s	163		2	A	1	A	73	59	100	96.7213114754098	0	
CRK	Q04929	305	225-297	133-193	73	61	2l3s	163		3	A	1	A	73	59	100	96.7213114754098	0	
CRK	Q04929	305	225-297	133-193	73	61	2l3s	163		4	A	1	A	73	59	100	96.7213114754098	0	
CRK	Q04929	305	225-297	133-193	73	61	2l3s	163		5	A	1	A	73	59	100	96.7213114754098	0	
CRK	Q04929	305	225-297	133-193	73	61	2l3s	163		6	A	1	A	73	59	100	96.7213114754098	0	
CRK	Q04929	305	225-297	133-193	73	61	2l3s	163		7	A	1	A	73	59	100	96.7213114754098	0	
CRK	Q04929	305	225-297	133-193	73	61	2l3s	163		8	A	1	A	73	59	100	96.7213114754098	0	
CRK	Q04929	305	225-297	133-193	73	61	2l3s	163		9	A	1	A	73	59	100	96.7213114754098	0	
CRK	Q04929	305	225-297	133-193	73	61	2l3s	163		10	A	1	A	73	59	100	96.7213114754098	0	
CRK	Q04929	305	225-297	133-193	73	61	2l3s	163		11	A	1	A	73	59	100	96.7213114754098	0	
CRK	Q04929	305	225-297	133-193	73	61	2l3s	163		12	A	1	A	73	59	100	96.7213114754098	0	
CRK	Q04929	305	225-297	133-193	73	61	2l3s	163		13	A	1	A	73	59	100	96.7213114754098	0	
CRK	Q04929	305	225-297	133-193	73	61	2l3s	163		14	A	1	A	73	59	100	96.7213114754098	0	
CRK	Q04929	305	225-297	133-193	73	61	2l3s	163		15	A	1	A	73	59	100	96.7213114754098	0	
CRK	Q04929	305	225-297	133-193	73	61	2l3s	163		16	A	1	A	73	59	100	96.7213114754098	0	
CRK	Q04929	305	225-297	133-193	73	61	2l3s	163		17	A	1	A	73	59	100	96.7213114754098	0	
CRK	Q04929	305	225-297	133-193	73	61	2l3s	163		18	A	1	A	73	59	100	96.7213114754098	0	
CRK	Q04929	305	225-297	133-193	73	61	2l3s	163		19	A	1	A	73	59	100	96.7213114754098	0	
CAMK1	Q63450	374	285-316	20-276	32	257	1a06	401	2.5	0	A	1	A	32	229	100	89.1050583657588	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb3	143		0	A	1	A	39	50	97.5	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb3	143		1	A	1	A	39	50	97.5	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb3	143		2	A	1	A	39	50	97.5	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb3	143		3	A	1	A	39	50	97.5	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb3	143		4	A	1	A	39	50	97.5	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb3	143		5	A	1	A	39	50	97.5	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb3	143		6	A	1	A	39	50	97.5	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb3	143		7	A	1	A	39	50	97.5	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb3	143		8	A	1	A	39	50	97.5	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb3	143		9	A	1	A	39	50	97.5	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb3	143		10	A	1	A	39	50	97.5	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb3	143		11	A	1	A	39	50	97.5	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb3	143		12	A	1	A	39	50	97.5	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb3	143		13	A	1	A	39	50	97.5	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb3	143		14	A	1	A	39	50	97.5	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb3	143		15	A	1	A	39	50	97.5	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb3	143		16	A	1	A	39	50	97.5	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb3	143		17	A	1	A	39	50	97.5	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb3	143		18	A	1	A	39	50	97.5	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb3	143		19	A	1	A	39	50	97.5	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb3	143		20	A	1	A	39	50	97.5	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb3	143		21	A	1	A	39	50	97.5	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb3	143		22	A	1	A	39	50	97.5	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb3	143		23	A	1	A	39	50	97.5	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb3	143		24	A	1	A	39	50	97.5	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb3	143		25	A	1	A	39	50	97.5	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb3	143		26	A	1	A	39	50	97.5	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb3	143		27	A	1	A	39	50	97.5	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb3	143		28	A	1	A	39	50	97.5	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb3	143		29	A	1	A	39	50	97.5	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb4	143		0	A	1	A	40	50	100	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb4	143		1	A	1	A	40	50	100	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb4	143		2	A	1	A	40	50	100	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb4	143		3	A	1	A	40	50	100	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb4	143		4	A	1	A	40	50	100	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb4	143		5	A	1	A	40	50	100	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb4	143		6	A	1	A	40	50	100	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb4	143		7	A	1	A	40	50	100	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb4	143		8	A	1	A	40	50	100	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb4	143		9	A	1	A	40	50	100	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb4	143		10	A	1	A	40	50	100	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb4	143		11	A	1	A	40	50	100	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb4	143		12	A	1	A	40	50	100	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb4	143		13	A	1	A	40	50	100	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb4	143		14	A	1	A	40	50	100	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb4	143		15	A	1	A	40	50	100	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb4	143		16	A	1	A	40	50	100	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb4	143		17	A	1	A	40	50	100	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb4	143		18	A	1	A	40	50	100	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb4	143		19	A	1	A	40	50	100	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb4	143		20	A	1	A	40	50	100	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb4	143		21	A	1	A	40	50	100	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb4	143		22	A	1	A	40	50	100	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb4	143		23	A	1	A	40	50	100	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb4	143		24	A	1	A	40	50	100	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb4	143		25	A	1	A	40	50	100	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb4	143		26	A	1	A	40	50	100	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb4	143		27	A	1	A	40	50	100	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb4	143		28	A	1	A	40	50	100	100	0	
	Q8NQJ3	143	1-40	68-117	40	50	2kb4	143		29	A	1	A	40	50	100	100	0	
	P07038	920	892-917	562-625	26	64	7nxf	832	1.9971	0	A	1	A	26	64	100	100	0	
RASGRP1	O95267	797	468-609	205-436	142	232	4l9m	532	3	0	A	1	A	126	232	88.7323943661972	100	0	
COQ8A	Q8NI60	647	276-279	329-518	4	190	4ped	656	1.64	0	A	1	A	4	184	100	96.8421052631579	0	
COQ8A	Q8NI60	647	276-279	329-518	4	190	5i35	411	2.3	0	A	1	A	4	184	100	96.8421052631579	0	
CAMK2G	Q13555	558	283-292	14-272	10	259	2v7o	419	2.25	0	A	1	A	10	258	100	99.6138996138996	0	
	Q5Y4Y6	464	240-464	1-239	225	239	5b5r	627	1.902	0	A	1	A	198	204	88	85.3556485355649	0	
PPP5C	P53042	499	28-129	495-499,200-494	102	300	4ja7	574	2	0	A	1	A	102	298	100	99.3333333333333	0	
PPP5C	P53042	499	28-129	495-499,200-494	102	300	4ja9	532	2.3	0	A	1	A	102	299	100	99.6666666666667	0	
DNAJC2	P32527	433	348-364	365-433	17	69	2lwx	88		0	A	1	A	17	69	100	100	0	
DNAJC2	P32527	433	348-364	365-433	17	69	2lwx	88		1	A	1	A	17	69	100	100	0	
DNAJC2	P32527	433	348-364	365-433	17	69	2lwx	88		2	A	1	A	17	69	100	100	0	
DNAJC2	P32527	433	348-364	365-433	17	69	2lwx	88		3	A	1	A	17	69	100	100	0	
DNAJC2	P32527	433	348-364	365-433	17	69	2lwx	88		4	A	1	A	17	69	100	100	0	
DNAJC2	P32527	433	348-364	365-433	17	69	2lwx	88		5	A	1	A	17	69	100	100	0	
DNAJC2	P32527	433	348-364	365-433	17	69	2lwx	88		6	A	1	A	17	69	100	100	0	
DNAJC2	P32527	433	348-364	365-433	17	69	2lwx	88		7	A	1	A	17	69	100	100	0	
DNAJC2	P32527	433	348-364	365-433	17	69	2lwx	88		8	A	1	A	17	69	100	100	0	
DNAJC2	P32527	433	348-364	365-433	17	69	2lwx	88		9	A	1	A	17	69	100	100	0	
DNAJC2	P32527	433	348-364	365-433	17	69	2lwx	88		10	A	1	A	17	69	100	100	0	
DNAJC2	P32527	433	348-364	365-433	17	69	2lwx	88		11	A	1	A	17	69	100	100	0	
DNAJC2	P32527	433	348-364	365-433	17	69	2lwx	88		12	A	1	A	17	69	100	100	0	
DNAJC2	P32527	433	348-364	365-433	17	69	2lwx	88		13	A	1	A	17	69	100	100	0	
DNAJC2	P32527	433	348-364	365-433	17	69	2lwx	88		14	A	1	A	17	69	100	100	0	
DNAJC2	P32527	433	348-364	365-433	17	69	2lwx	88		15	A	1	A	17	69	100	100	0	
DNAJC2	P32527	433	348-364	365-433	17	69	2lwx	88		16	A	1	A	17	69	100	100	0	
DNAJC2	P32527	433	348-364	365-433	17	69	2lwx	88		17	A	1	A	17	69	100	100	0	
DNAJC2	P32527	433	348-364	365-433	17	69	2lwx	88		18	A	1	A	17	69	100	100	0	
DNAJC2	P32527	433	348-364	365-433	17	69	2lwx	88		19	A	1	A	17	69	100	100	0	
	D2AJU0	545	57-228	251-545	172	295	6lol	466	2.75	0	A	1	A	172	241	100	81.6949152542373	0	
	Q8Y842	572	61-73	89-243	13	155	3fi7	336	2.35	0	A	1	A	11	155	84.6153846153846	100	0	
CAMK4	Q16566	473	305-321	46-300	17	255	2w4o	394	2.17	0	A	1	A	17	229	100	89.8039215686275	0	
	Q83RJ4	571	58-260	279-571	203	293	3cvr	516	2.8	0	A	1	A	191	239	94.0886699507389	81.5699658703072	0	
	P0CE12	788	223-466	492-788	244	297	3g06	1007	1.9	0	A	1	A	244	284	100	95.6228956228956	0	
STIM2	Q9P246	746	67-102	136-204	36	69	2l5y	151		0	A	1	A	36	69	100	100	0	
STIM2	Q9P246	746	67-102	136-204	36	69	2l5y	151		1	A	1	A	36	69	100	100	0	
STIM2	Q9P246	746	67-102	136-204	36	69	2l5y	151		2	A	1	A	36	69	100	100	0	
STIM2	Q9P246	746	67-102	136-204	36	69	2l5y	151		3	A	1	A	36	69	100	100	0	
STIM2	Q9P246	746	67-102	136-204	36	69	2l5y	151		4	A	1	A	36	69	100	100	0	
STIM2	Q9P246	746	67-102	136-204	36	69	2l5y	151		5	A	1	A	36	69	100	100	0	
STIM2	Q9P246	746	67-102	136-204	36	69	2l5y	151		6	A	1	A	36	69	100	100	0	
STIM2	Q9P246	746	67-102	136-204	36	69	2l5y	151		7	A	1	A	36	69	100	100	0	
STIM2	Q9P246	746	67-102	136-204	36	69	2l5y	151		8	A	1	A	36	69	100	100	0	
STIM2	Q9P246	746	67-102	136-204	36	69	2l5y	151		9	A	1	A	36	69	100	100	0	
STIM2	Q9P246	746	67-102	136-204	36	69	2l5y	151		10	A	1	A	36	69	100	100	0	
STIM2	Q9P246	746	67-102	136-204	36	69	2l5y	151		11	A	1	A	36	69	100	100	0	
STIM2	Q9P246	746	67-102	136-204	36	69	2l5y	151		12	A	1	A	36	69	100	100	0	
STIM2	Q9P246	746	67-102	136-204	36	69	2l5y	151		13	A	1	A	36	69	100	100	0	
STIM2	Q9P246	746	67-102	136-204	36	69	2l5y	151		14	A	1	A	36	69	100	100	0	
STIM2	Q9P246	746	67-102	136-204	36	69	2l5y	151		15	A	1	A	36	69	100	100	0	
STIM2	Q9P246	746	67-102	136-204	36	69	2l5y	151		16	A	1	A	36	69	100	100	0	
STIM2	Q9P246	746	67-102	136-204	36	69	2l5y	151		17	A	1	A	36	69	100	100	0	
STIM2	Q9P246	746	67-102	136-204	36	69	2l5y	151		18	A	1	A	36	69	100	100	0	
STIM2	Q9P246	746	67-102	136-204	36	69	2l5y	151		19	A	1	A	36	69	100	100	0	
	O08722	945	541-687	688-828,853-942	147	231	3g5b	612	2	0	A	1	A	147	231	100	100	0	
YKT6	Q5EGY4	198	8-131	138-198	124	61	3kyq	282	2.443	0	A	1	A	124	55	100	90.1639344262295	0	
