uniprot	region_1	region_2	af_filename	cluster	cf_filename
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	182	P23687_182_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	304	P23687_304_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	315	P23687_315_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	013	P23687_013_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	351	P23687_351_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	223	P23687_223_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	125	P23687_125_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	373	P23687_373_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	078	P23687_078_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	168	P23687_168_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	094	P23687_094_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	062	P23687_062_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	090	P23687_090_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	216	P23687_216_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	123	P23687_123_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	338	P23687_338_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	081	P23687_081_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	207	P23687_207_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	371	P23687_371_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	313	P23687_313_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	243	P23687_243_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	145	P23687_145_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	058	P23687_058_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	191	P23687_191_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	268	P23687_268_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	357	P23687_357_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	331	P23687_331_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	195	P23687_195_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	261	P23687_261_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	167	P23687_167_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	U100-005	P23687_U100-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	049	P23687_049_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	176	P23687_176_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	282	P23687_282_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	184	P23687_184_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	270	P23687_270_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	110	P23687_110_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	132	P23687_132_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	040	P23687_040_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	293	P23687_293_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	015	P23687_015_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	U10-007	P23687_U10-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	225	P23687_225_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	329	P23687_329_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	114	P23687_114_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	119	P23687_119_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	302	P23687_302_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	004	P23687_004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	252	P23687_252_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	230	P23687_230_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	346	P23687_346_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	026	P23687_026_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	088	P23687_088_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	101	P23687_101_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	320	P23687_320_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	099	P23687_099_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	369	P23687_369_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	279	P23687_279_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	022	P23687_022_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	324	P23687_324_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	234	P23687_234_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	297	P23687_297_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	265	P23687_265_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	228	P23687_228_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	033	P23687_033_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	148	P23687_148_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	203	P23687_203_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	105	P23687_105_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	U10-003	P23687_U10-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	317	P23687_317_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	011	P23687_011_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	U100-008	P23687_U100-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	221	P23687_221_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	127	P23687_127_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	037	P23687_037_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	189	P23687_189_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	044	P23687_044_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	180	P23687_180_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	274	P23687_274_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	306	P23687_306_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	055	P23687_055_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	353	P23687_353_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	198	P23687_198_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	018	P23687_018_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	108	P23687_108_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	375	P23687_375_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	163	P23687_163_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	U100-001	P23687_U100-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	335	P23687_335_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	286	P23687_286_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	172	P23687_172_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	364	P23687_364_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	239	P23687_239_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	159	P23687_159_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	342	P23687_342_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	009	P23687_009_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	256	P23687_256_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	150	P23687_150_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	000	P23687_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	360	P23687_360_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	066	P23687_066_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	212	P23687_212_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	136	P23687_136_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	154	P23687_154_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	077	P23687_077_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	085	P23687_085_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	051	P23687_051_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	141	P23687_141_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	247	P23687_247_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	073	P23687_073_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	312	P23687_312_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	352	P23687_352_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	246	P23687_246_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	316	P23687_316_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	010	P23687_010_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	235	P23687_235_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	217	P23687_217_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	188	P23687_188_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	008	P23687_008_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	137	P23687_137_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	048	P23687_048_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	275	P23687_275_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	287	P23687_287_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	173	P23687_173_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	023	P23687_023_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	325	P23687_325_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	027	P23687_027_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	067	P23687_067_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	095	P23687_095_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	054	P23687_054_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	059	P23687_059_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	149	P23687_149_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	202	P23687_202_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	104	P23687_104_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	U100-009	P23687_U100-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	140	P23687_140_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	334	P23687_334_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	032	P23687_032_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	361	P23687_361_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	041	P23687_041_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	257	P23687_257_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	151	P23687_151_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	307	P23687_307_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	109	P23687_109_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	076	P23687_076_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	084	P23687_084_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	370	P23687_370_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	220	P23687_220_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	126	P23687_126_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	144	P23687_144_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	162	P23687_162_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	296	P23687_296_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	190	P23687_190_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	264	P23687_264_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	229	P23687_229_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	019	P23687_019_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	199	P23687_199_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	343	P23687_343_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	231	P23687_231_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	158	P23687_158_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	213	P23687_213_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	238	P23687_238_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	U100-004	P23687_U100-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	089	P23687_089_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	194	P23687_194_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	166	P23687_166_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	206	P23687_206_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	050	P23687_050_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	181	P23687_181_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	347	P23687_347_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	283	P23687_283_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	177	P23687_177_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	185	P23687_185_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	133	P23687_133_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	328	P23687_328_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	063	P23687_063_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	365	P23687_365_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	098	P23687_098_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	155	P23687_155_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	253	P23687_253_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	045	P23687_045_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	330	P23687_330_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P23687	1-426	427-710	AF-P23687-F1-model_v4.cif	339	P23687_339_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
