uniprot	cluster	cf_filename	complex_rmsd	1.0_aligned	1.0_comp	1.1_aligned	1.1_comp	1.2_aligned	1.2_comp	2.0_aligned	2.0_comp	2.1_aligned	2.1_comp	2.2_aligned	2.2_comp	2.3_aligned	2.3_comp	1_aligned	1_comp	2_aligned	2_comp
P53686	065	P53686_065_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	23.603	4.628	24.093	0	0	0	0	4.069	21.452	0	0	0	0	0	0	4.628	24.093	4.069	21.452
P53686	052	P53686_052_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	24.12	4.919	16.281	0	0	0	0	11.969	7.837	0	0	0	0	0	0	4.919	16.281	11.969	7.837
P53686	012	P53686_012_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	28.594	4.607	23.515	0	0	0	0	16.741	18.034	0	0	0	0	0	0	4.607	23.515	16.741	18.034
P53686	070	P53686_070_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	25.365	4.895	7.424	0	0	0	0	4.123	5.577	0	0	0	0	0	0	4.895	7.424	4.123	5.577
P53686	016	P53686_016_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	25.576	4.617	19.958	0	0	0	0	12.523	17.387	0	0	0	0	0	0	4.617	19.958	12.523	17.387
P53686	079	P53686_079_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	23.38	4.372	16.089	0	0	0	0	10.596	12.316	0	0	0	0	0	0	4.372	16.089	10.596	12.316
P53686	034	P53686_034_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	25.515	4.652	22.873	0	0	0	0	2.586	24.718	0	0	0	0	0	0	4.652	22.873	2.586	24.718
P53686	068	P53686_068_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	28.559	4.488	25.986	0	0	0	0	17.566	9.616	0	0	0	0	0	0	4.488	25.986	17.566	9.616
P53686	021	P53686_021_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	26.565	4.634	22.379	0	0	0	0	14.998	14.177	0	0	0	0	0	0	4.634	22.379	14.998	14.177
P53686	U100-008	P53686_U100-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	21.611	4.661	32.063	0	0	0	0	1.869	28.98	0	0	0	0	0	0	4.661	32.063	1.869	28.98
P53686	007	P53686_007_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	27.584	4.862	21.259	0	0	0	0	13.183	14.667	0	0	0	0	0	0	4.862	21.259	13.183	14.667
P53686	025	P53686_025_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	27.002	4.551	16.994	0	0	0	0	14.692	8.663	0	0	0	0	0	0	4.551	16.994	14.692	8.663
P53686	028	P53686_028_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	26.022	4.535	15.697	0	0	0	0	11.452	10.339	0	0	0	0	0	0	4.535	15.697	11.452	10.339
P53686	003	P53686_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	26.051	4.763	8.139	0	0	0	0	2.197	5.657	0	0	0	0	0	0	4.763	8.139	2.197	5.657
P53686	086	P53686_086_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	25.717	4.76	14.441	0	0	0	0	4.738	11.417	0	0	0	0	0	0	4.76	14.441	4.738	11.417
P53686	U100-001	P53686_U100-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	23.347	4.0	21.633	0	0	0	0	1.896	17.449	0	0	0	0	0	0	4.0	21.633	1.896	17.449
P53686	047	P53686_047_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	25.16	4.876	17.247	0	0	0	0	11.912	8.516	0	0	0	0	0	0	4.876	17.247	11.912	8.516
P53686	056	P53686_056_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	23.232	4.554	15.906	0	0	0	0	6.705	15.765	0	0	0	0	0	0	4.554	15.906	6.705	15.765
P53686	030	P53686_030_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	25.071	4.804	17.016	0	0	0	0	13.036	8.048	0	0	0	0	0	0	4.804	17.016	13.036	8.048
P53686	039	P53686_039_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	23.293	4.552	17.571	0	0	0	0	10.045	12.017	0	0	0	0	0	0	4.552	17.571	10.045	12.017
P53686	U10-006	P53686_U10-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	25.472	4.601	10.7	0	0	0	0	2.294	6.648	0	0	0	0	0	0	4.601	10.7	2.294	6.648
P53686	U100-000	P53686_U100-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	27.75	4.753	7.207	0	0	0	0	1.866	6.794	0	0	0	0	0	0	4.753	7.207	1.866	6.794
P53686	002	P53686_002_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	24.653	4.739	7.62	0	0	0	0	3.008	6.485	0	0	0	0	0	0	4.739	7.62	3.008	6.485
P53686	013	P53686_013_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	23.394	4.395	14.015	0	0	0	0	4.486	11.617	0	0	0	0	0	0	4.395	14.015	4.486	11.617
P53686	031	P53686_031_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	24.712	4.687	18.687	0	0	0	0	9.827	20.065	0	0	0	0	0	0	4.687	18.687	9.827	20.065
P53686	087	P53686_087_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	28.45	4.908	15.322	0	0	0	0	14.539	8.826	0	0	0	0	0	0	4.908	15.322	14.539	8.826
P53686	057	P53686_057_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	24.788	4.936	15.848	0	0	0	0	13.392	9.746	0	0	0	0	0	0	4.936	15.848	13.392	9.746
P53686	020	P53686_020_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	28.112	4.587	14.427	0	0	0	0	14.831	10.877	0	0	0	0	0	0	4.587	14.427	14.831	10.877
P53686	075	P53686_075_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	26.046	4.408	16.338	0	0	0	0	13.244	12.362	0	0	0	0	0	0	4.408	16.338	13.244	12.362
P53686	029	P53686_029_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	25.967	4.617	15.052	0	0	0	0	8.931	18.562	0	0	0	0	0	0	4.617	15.052	8.931	18.562
P53686	064	P53686_064_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	26.056	4.565	18.248	0	0	0	0	12.513	14.918	0	0	0	0	0	0	4.565	18.248	12.513	14.918
P53686	069	P53686_069_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	27.859	4.768	16.546	0	0	0	0	15.308	6.387	0	0	0	0	0	0	4.768	16.546	15.308	6.387
P53686	046	P53686_046_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	26.455	4.773	12.957	0	0	0	0	9.011	11.171	0	0	0	0	0	0	4.773	12.957	9.011	11.171
P53686	U100-009	P53686_U100-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	27.951	3.534	4.472	0	0	0	0	1.92	4.948	0	0	0	0	0	0	3.534	4.472	1.92	4.948
P53686	017	P53686_017_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	26.874	4.532	13.728	0	0	0	0	4.204	12.903	0	0	0	0	0	0	4.532	13.728	4.204	12.903
P53686	U10-003	P53686_U10-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	23.07	4.54	18.649	0	0	0	0	3.721	16.139	0	0	0	0	0	0	4.54	18.649	3.721	16.139
P53686	083	P53686_083_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	23.19	4.809	13.302	0	0	0	0	9.559	7.167	0	0	0	0	0	0	4.809	13.302	9.559	7.167
P53686	071	P53686_071_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	25.061	4.931	16.627	0	0	0	0	9.667	10.407	0	0	0	0	0	0	4.931	16.627	9.667	10.407
P53686	038	P53686_038_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	26.669	4.433	18.198	0	0	0	0	13.532	9.907	0	0	0	0	0	0	4.433	18.198	13.532	9.907
P53686	006	P53686_006_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	25.331	4.842	18.761	0	0	0	0	4.149	9.768	0	0	0	0	0	0	4.842	18.761	4.149	9.768
P53686	060	P53686_060_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	24.619	4.514	16.313	0	0	0	0	11.161	13.091	0	0	0	0	0	0	4.514	16.313	11.161	13.091
P53686	U100-004	P53686_U100-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	27.319	4.616	9.382	0	0	0	0	1.831	7.441	0	0	0	0	0	0	4.616	9.382	1.831	7.441
P53686	078	P53686_078_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	25.235	4.983	12.094	0	0	0	0	4.761	6.729	0	0	0	0	0	0	4.983	12.094	4.761	6.729
P53686	035	P53686_035_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	24.899	4.863	14.878	0	0	0	0	10.291	8.873	0	0	0	0	0	0	4.863	14.878	10.291	8.873
P53686	053	P53686_053_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	20.997	5.1	27.645	0	0	0	0	17.364	32.859	0	0	0	0	0	0	5.1	27.645	17.364	32.859
P53686	042	P53686_042_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	33.242	4.264	41.665	0	0	0	0	14.854	41.921	0	0	0	0	0	0	4.264	41.665	14.854	41.921
P53686	024	P53686_024_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	26.914	3.333	17.279	0	0	0	0	11.297	8.718	0	0	0	0	0	0	3.333	17.279	11.297	8.718
P53686	U10-007	P53686_U10-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	22.335	4.594	28.658	0	0	0	0	2.02	26.667	0	0	0	0	0	0	4.594	28.658	2.02	26.667
P53686	U100-002	P53686_U100-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	26.402	4.532	9.879	0	0	0	0	1.738	8.161	0	0	0	0	0	0	4.532	9.879	1.738	8.161
P53686	U10-005	P53686_U10-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	24.186	4.458	17.17	0	0	0	0	3.979	16.322	0	0	0	0	0	0	4.458	17.17	3.979	16.322
P53686	077	P53686_077_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	28.712	4.668	21.925	0	0	0	0	14.525	16.759	0	0	0	0	0	0	4.668	21.925	14.525	16.759
P53686	U10-001	P53686_U10-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	27.737	4.309	10.941	0	0	0	0	1.678	7.446	0	0	0	0	0	0	4.309	10.941	1.678	7.446
P53686	055	P53686_055_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	28.809	4.602	20.815	0	0	0	0	13.503	16.325	0	0	0	0	0	0	4.602	20.815	13.503	16.325
P53686	018	P53686_018_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	25.994	4.58	20.804	0	0	0	0	10.971	20.041	0	0	0	0	0	0	4.58	20.804	10.971	20.041
P53686	033	P53686_033_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	28.804	4.495	12.403	0	0	0	0	5.689	12.061	0	0	0	0	0	0	4.495	12.403	5.689	12.061
P53686	044	P53686_044_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	21.909	4.506	22.071	0	0	0	0	4.274	14.258	0	0	0	0	0	0	4.506	22.071	4.274	14.258
P53686	009	P53686_009_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	26.828	4.481	22.651	0	0	0	0	14.19	10.181	0	0	0	0	0	0	4.481	22.651	14.19	10.181
P53686	011	P53686_011_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	25.301	4.431	15.904	0	0	0	0	11.449	9.708	0	0	0	0	0	0	4.431	15.904	11.449	9.708
P53686	085	P53686_085_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	27.074	4.668	19.061	0	0	0	0	12.34	16.048	0	0	0	0	0	0	4.668	19.061	12.34	16.048
P53686	066	P53686_066_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	26.873	4.965	17.806	0	0	0	0	14.634	10.852	0	0	0	0	0	0	4.965	17.806	14.634	10.852
P53686	022	P53686_022_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	23.73	4.427	20.697	0	0	0	0	12.381	11.562	0	0	0	0	0	0	4.427	20.697	12.381	11.562
P53686	U10-008	P53686_U10-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	26.244	4.495	10.045	0	0	0	0	1.836	7.114	0	0	0	0	0	0	4.495	10.045	1.836	7.114
P53686	000	P53686_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	28.635	4.582	44.29	0	0	0	0	24.573	39.007	0	0	0	0	0	0	4.582	44.29	24.573	39.007
P53686	026	P53686_026_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	25.574	4.792	19.257	0	0	0	0	13.903	9.159	0	0	0	0	0	0	4.792	19.257	13.903	9.159
P53686	037	P53686_037_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	24.406	4.876	9.658	0	0	0	0	2.961	6.51	0	0	0	0	0	0	4.876	9.658	2.961	6.51
P53686	015	P53686_015_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	25.588	4.588	16.733	0	0	0	0	12.681	7.607	0	0	0	0	0	0	4.588	16.733	12.681	7.607
P53686	058	P53686_058_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	24.274	4.316	14.269	0	0	0	0	12.055	9.355	0	0	0	0	0	0	4.316	14.269	12.055	9.355
P53686	081	P53686_081_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	25.283	4.938	15.86	0	0	0	0	12.685	7.863	0	0	0	0	0	0	4.938	15.86	12.685	7.863
P53686	073	P53686_073_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	28.598	4.897	17.416	0	0	0	0	15.194	9.691	0	0	0	0	0	0	4.897	17.416	15.194	9.691
P53686	049	P53686_049_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	25.097	4.62	17.576	0	0	0	0	13.098	10.836	0	0	0	0	0	0	4.62	17.576	13.098	10.836
P53686	051	P53686_051_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	27.474	4.643	27.791	0	0	0	0	14.856	21.115	0	0	0	0	0	0	4.643	27.791	14.856	21.115
P53686	088	P53686_088_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	27.607	4.832	9.945	0	0	0	0	5.03	11.793	0	0	0	0	0	0	4.832	9.945	5.03	11.793
P53686	040	P53686_040_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	24.379	4.858	19.434	0	0	0	0	14.037	7.215	0	0	0	0	0	0	4.858	19.434	14.037	7.215
P53686	004	P53686_004_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	24.485	4.572	12.886	0	0	0	0	2.258	7.271	0	0	0	0	0	0	4.572	12.886	2.258	7.271
P53686	062	P53686_062_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	28.069	4.783	30.562	0	0	0	0	16.182	34.587	0	0	0	0	0	0	4.783	30.562	16.182	34.587
P53686	U100-006	P53686_U100-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	21.308	4.609	32.085	0	0	0	0	1.984	28.237	0	0	0	0	0	0	4.609	32.085	1.984	28.237
P53686	072	P53686_072_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	28.396	4.974	29.66	0	0	0	0	17.577	16.161	0	0	0	0	0	0	4.974	29.66	17.577	16.161
P53686	059	P53686_059_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	27.658	4.515	17.671	0	0	0	0	13.176	11.969	0	0	0	0	0	0	4.515	17.671	13.176	11.969
P53686	U100-003	P53686_U100-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	24.953	4.798	8.329	0	0	0	0	1.886	6.395	0	0	0	0	0	0	4.798	8.329	1.886	6.395
P53686	048	P53686_048_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	26.836	4.487	20.375	0	0	0	0	17.171	18.101	0	0	0	0	0	0	4.487	20.375	17.171	18.101
P53686	001	P53686_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	24.061	4.638	22.432	0	0	0	0	2.277	15.501	0	0	0	0	0	0	4.638	22.432	2.277	15.501
P53686	080	P53686_080_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	31.235	4.82	29.302	0	0	0	0	15.951	22.804	0	0	0	0	0	0	4.82	29.302	15.951	22.804
P53686	036	P53686_036_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	26.663	4.695	19.144	0	0	0	0	10.568	21.261	0	0	0	0	0	0	4.695	19.144	10.568	21.261
P53686	063	P53686_063_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	27.218	4.311	17.21	0	0	0	0	13.391	8.632	0	0	0	0	0	0	4.311	17.21	13.391	8.632
P53686	050	P53686_050_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	26.625	4.863	12.055	0	0	0	0	3.241	10.511	0	0	0	0	0	0	4.863	12.055	3.241	10.511
P53686	U100-007	P53686_U100-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	25.518	4.474	7.93	0	0	0	0	1.86	6.463	0	0	0	0	0	0	4.474	7.93	1.86	6.463
P53686	067	P53686_067_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	29.023	4.528	23.161	0	0	0	0	13.025	19.931	0	0	0	0	0	0	4.528	23.161	13.025	19.931
P53686	032	P53686_032_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	28.373	4.587	21.687	0	0	0	0	13.708	14.941	0	0	0	0	0	0	4.587	21.687	13.708	14.941
P53686	054	P53686_054_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	30.309	4.766	22.605	0	0	0	0	14.024	19.139	0	0	0	0	0	0	4.766	22.605	14.024	19.139
P53686	U10-009	P53686_U10-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	27.198	4.794	26.913	0	0	0	0	1.795	29.12	0	0	0	0	0	0	4.794	26.913	1.795	29.12
P53686	045	P53686_045_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	15.102	3.626	23.803	0	0	0	0	14.508	20.331	0	0	0	0	0	0	3.626	23.803	14.508	20.331
P53686	041	P53686_041_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	26.222	4.433	19.997	0	0	0	0	14.248	19.67	0	0	0	0	0	0	4.433	19.997	14.248	19.67
P53686	U10-000	P53686_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	26.695	4.58	10.3	0	0	0	0	4.411	10.028	0	0	0	0	0	0	4.58	10.3	4.411	10.028
P53686	U10-004	P53686_U10-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	26.414	4.563	10.034	0	0	0	0	3.708	9.46	0	0	0	0	0	0	4.563	10.034	3.708	9.46
P53686	023	P53686_023_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	23.503	5.001	8.032	0	0	0	0	4.81	5.04	0	0	0	0	0	0	5.001	8.032	4.81	5.04
P53686	027	P53686_027_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	24.405	4.657	15.835	0	0	0	0	3.955	16.305	0	0	0	0	0	0	4.657	15.835	3.955	16.305
P53686	084	P53686_084_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	26.232	4.715	15.067	0	0	0	0	14.388	7.414	0	0	0	0	0	0	4.715	15.067	14.388	7.414
P53686	076	P53686_076_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	25.302	4.573	13.39	0	0	0	0	4.246	11.776	0	0	0	0	0	0	4.573	13.39	4.246	11.776
P53686	019	P53686_019_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	24.075	4.772	20.146	0	0	0	0	8.21	15.598	0	0	0	0	0	0	4.772	20.146	8.21	15.598
P53686	014	P53686_014_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	28.956	5.207	10.085	0	0	0	0	7.333	7.422	0	0	0	0	0	0	5.207	10.085	7.333	7.422
P53686	010	P53686_010_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	26.441	4.455	19.669	0	0	0	0	15.004	10.684	0	0	0	0	0	0	4.455	19.669	15.004	10.684
P53686	005	P53686_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	25.763	4.467	12.055	0	0	0	0	4.307	10.011	0	0	0	0	0	0	4.467	12.055	4.307	10.011
P53686	008	P53686_008_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	26.502	4.5	14.127	0	0	0	0	10.224	11.675	0	0	0	0	0	0	4.5	14.127	10.224	11.675
P32527	041	P32527_041_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	29.469	1.552	4.089	0	0	0	0	2.442	2.14	0	0	0	0	0	0	1.552	4.089	2.442	2.14
P32527	027	P32527_027_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	31.473	1.432	5.082	0	0	0	0	3.012	2.236	0	0	0	0	0	0	1.432	5.082	3.012	2.236
P32527	032	P32527_032_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	20.847	1.314	3.554	0	0	0	0	2.567	1.628	0	0	0	0	0	0	1.314	3.554	2.567	1.628
P32527	072	P32527_072_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	40.844	1.517	3.358	0	0	0	0	2.366	1.626	0	0	0	0	0	0	1.517	3.358	2.366	1.626
P32527	010	P32527_010_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	19.434	1.205	2.653	0	0	0	0	1.664	1.334	0	0	0	0	0	0	1.205	2.653	1.664	1.334
P32527	048	P32527_048_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	34.765	1.55	3.648	0	0	0	0	2.401	1.768	0	0	0	0	0	0	1.55	3.648	2.401	1.768
P32527	U100-008	P32527_U100-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	12.041	1.014	0.917	0	0	0	0	0.577	1.146	0	0	0	0	0	0	1.014	0.917	0.577	1.146
P32527	054	P32527_054_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	38.728	1.271	3.49	0	0	0	0	2.347	1.697	0	0	0	0	0	0	1.271	3.49	2.347	1.697
P32527	014	P32527_014_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	29.951	1.548	3.371	0	0	0	0	2.382	1.804	0	0	0	0	0	0	1.548	3.371	2.382	1.804
P32527	005	P32527_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	29.155	1.351	2.309	0	0	0	0	1.978	1.322	0	0	0	0	0	0	1.351	2.309	1.978	1.322
P32527	U100-001	P32527_U100-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	13.76	1.007	0.7	0	0	0	0	0.528	1.059	0	0	0	0	0	0	1.007	0.7	0.528	1.059
P32527	063	P32527_063_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	32.005	1.51	3.274	0	0	0	0	2.526	1.662	0	0	0	0	0	0	1.51	3.274	2.526	1.662
P32527	036	P32527_036_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	28.575	1.316	3.547	0	0	0	0	2.48	1.589	0	0	0	0	0	0	1.316	3.547	2.48	1.589
P32527	050	P32527_050_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	53.518	1.336	4.177	0	0	0	0	2.593	1.89	0	0	0	0	0	0	1.336	4.177	2.593	1.89
P32527	U100-005	P32527_U100-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	10.012	0.905	0.749	0	0	0	0	0.557	0.989	0	0	0	0	0	0	0.905	0.749	0.557	0.989
P32527	008	P32527_008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	27.726	1.308	3.462	0	0	0	0	2.394	1.522	0	0	0	0	0	0	1.308	3.462	2.394	1.522
P32527	019	P32527_019_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	21.013	1.296	3.301	0	0	0	0	2.559	1.425	0	0	0	0	0	0	1.296	3.301	2.559	1.425
P32527	059	P32527_059_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	29.066	1.731	4.067	0	0	0	0	3.465	1.892	0	0	0	0	0	0	1.731	4.067	3.465	1.892
P32527	067	P32527_067_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	32.303	1.427	3.5	0	0	0	0	2.587	1.748	0	0	0	0	0	0	1.427	3.5	2.587	1.748
P32527	001	P32527_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	13.572	1.053	0.888	0	0	0	0	0.686	1.125	0	0	0	0	0	0	1.053	0.888	0.686	1.125
P32527	045	P32527_045_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	31.288	1.4	3.477	0	0	0	0	2.48	1.726	0	0	0	0	0	0	1.4	3.477	2.48	1.726
P32527	023	P32527_023_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	29.63	1.314	3.273	0	0	0	0	2.353	1.61	0	0	0	0	0	0	1.314	3.273	2.353	1.61
P32527	U10-002	P32527_U10-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	21.367	1.176	1.219	0	0	0	0	0.596	1.182	0	0	0	0	0	0	1.176	1.219	0.596	1.182
P32527	U10-006	P32527_U10-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	34.242	0.74	1.116	0	0	0	0	0.667	0.8	0	0	0	0	0	0	0.74	1.116	0.667	0.8
P32527	076	P32527_076_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	27.468	1.385	3.415	0	0	0	0	2.536	1.525	0	0	0	0	0	0	1.385	3.415	2.536	1.525
P32527	055	P32527_055_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	42.1	1.296	3.403	0	0	0	0	2.488	1.553	0	0	0	0	0	0	1.296	3.403	2.488	1.553
